Gene	Log2.Fold.Change	p.value	FDR
ACADL	-1.10612623885479	0.021452895181012	0.0333342123863258
ACADM	0.289268996013788	0.280320785290647	0.338496559993281
ACADS	2.0240603806306	8.3962371756985e-07	2.64991367872094e-06
ACADSB	0.950073440888607	3.72142889854742e-07	1.23596286315372e-06
ACADVL	0.931727046458251	0.000117243719327389	0.000266616906010919
ACAP1	0.167436915644955	0.60845022064079	0.664054535983791
ACAP2	-0.575755259345716	0.0306430928417869	0.0463380989253612
ACAP3	0.119496475152311	0.601675855259643	0.657913679362577
ACAT1	-0.184994975587773	0.44225659081086	0.504776935561519
ACAT2	-1.28027380882342	9.11014671646182e-07	2.85746361553106e-06
ACBD3	-0.556520817706461	0.000310413364099015	0.00066139368434478
ACBD4	1.84282723523241	5.14938811991073e-10	2.51434007313256e-09
ACBD5	0.552786862408308	0.00878811729963729	0.0147094731395821
ACBD6	-1.0359316092479	5.8285751144078e-05	0.000138270667049459
ACBD7	2.53963223942696	1.22169644867681e-05	3.23303979930243e-05
ACCS	0.244679900263928	0.411216446115971	0.473040848393641
ACD	-0.343734135580633	0.0911909517229503	0.124486333505582
ACE	0.578206845745855	0.0459175266407895	0.0668608081984509
ACER2	-0.729374956781484	0.0316543071041349	0.0477513552746692
ACER3	0.55407496787633	0.0790843608045722	0.109630293547139
ACHE	1.83958801631858	1.5378027923747e-06	4.66516761590216e-06
ACIN1	-1.39290200063714	1.85940954168493e-12	1.24403352669872e-11
ACKR1	-0.172934573820345	0.564435793373264	0.622656404805808
ACKR3	0.587846229486759	0.249644304664769	0.305834546943991
ACLY	-1.26703233313227	1.61242092216643e-08	6.45283558658675e-08
ACO1	0.232765936350492	0.348904337524638	0.41001624116979
ACO2	1.79500092692082	1.1735142033456e-19	1.85903983594953e-18
ACOT1	2.35882475477292	2.34162487906354e-05	5.91431549909405e-05
ACOT11	3.54251858081854	1.84432927612138e-12	1.23625270608491e-11
ACOT13	1.21378376505147	3.06386399754228e-09	1.36023032678991e-08
ACOT2	0.786646220151015	0.00863388757775586	0.014474993317363
ACOT4	3.26215137215508	3.29517552060505e-11	1.88817114697285e-10
ACOT7	0.968245830157216	0.0026901910270403	0.00492062892259279
ACOT8	0.834448081396997	1.65641042151693e-05	4.29880799542903e-05
ACOT9	-0.0862898969818174	0.662870461570456	0.713986966160556
ACOX1	-0.261126241133969	0.230357561298322	0.284930252507312
ACOX2	2.57463400766942	1.50424002161912e-06	4.56915297791939e-06
ACOX3	-0.223324999571986	0.196956761278939	0.248423459416341
ACP1	0.282064623111246	0.0843470320809442	0.116061192198945
ACP2	0.797291833355908	3.45852934323758e-06	9.92474649938681e-06
ACP6	0.469109618295087	0.25375386356314	0.310391483332482
ACSBG1	3.96614362649936	5.48894047839091e-11	3.05128029464004e-10
ACSF2	1.94379047348995	6.33941359602807e-05	0.000149769430011009
ACSF3	0.448933230842131	0.0511449641902469	0.0736641690261737
ACSL1	0.472256648320446	0.170559875909088	0.218537074293853
ACSL3	0.601660130097905	0.0189410541513311	0.0297473147444083
ACSL4	-0.169888267454976	0.624688596277364	0.678881646564867
ACSL5	1.52089911697423	2.09767439848099e-05	5.33577774310101e-05
ACSL6	2.5197497157949	1.60311377281913e-11	9.56860619669758e-11
ACSM5	5.36237691140756	5.75237344854188e-11	3.19153170309925e-10
ACSS1	2.57150221417174	3.26731398166931e-07	1.09427148098394e-06
ACSS2	0.801382657025866	0.000114645493155096	0.000260915445832251
ACSS3	2.45737111397747	4.69675069579058e-06	1.32134146488761e-05
ACTA2	3.2633044390618	6.61561915467311e-07	2.11720495992899e-06
ACTB	-0.30466253155429	0.0734411879729573	0.102561456328245
ACTC1	2.10781613986717	0.000178228581813777	0.000392650854108108
ACTG1	-1.29306766198396	2.15248157616021e-14	1.83614365880666e-13
ACTG1P20	-2.2023858477424	1.13016320416607e-12	7.79421024008855e-12
ACTG2	2.77011982407027	0.000971102503292989	0.00190589838053846
ACTL6A	-1.74944041335807	6.50167966842949e-05	0.000153350183226239
ACTL6B	-0.96676370478817	0.000514465347916007	0.00105642683779686
ACTN1	1.830349605009	1.50376480551179e-10	7.88856357759119e-10
ACTN2	-0.599241788749736	0.402299682222101	0.464236794099761
ACTN4	1.28136003382922	3.32127281209991e-10	1.66598392265327e-09
ACTR10	-0.0528732542157588	0.822814354624442	0.855466665418085
ACTR1A	-0.15977846283146	0.367870329975002	0.429451751292909
ACTR1B	1.44766930414249	1.6767330039977e-13	1.2932863660006e-12
ACTR2	0.426960147331899	0.051053039779738	0.0735465533859495
ACTR3	-0.838974550680372	1.12225332366954e-06	3.4714034926631e-06
ACTR3B	-0.0555537911964803	0.865182597265333	0.890408028826534
ACTR5	-0.92686811844415	1.63163833038399e-05	4.23758769712449e-05
ACTR6	0.00602629567829784	0.978983316088725	0.983719667849356
ACTR8	-1.07468876975106	1.62407232900682e-09	7.48138236804782e-09
ACVR1	-1.1449671544944	2.32545930655447e-06	6.85018649994493e-06
ACVR1B	-0.696286270401444	0.00271524470438185	0.00496328722684901
ACVR1C	0.633739346500592	0.267294775174978	0.324737319687404
ACVR2A	-2.20887717976766	9.35616280296118e-26	2.85891618612445e-24
ACVR2B	-2.48401770250011	2.83308967710181e-34	1.93338134107362e-32
ACVR2B-AS1	-1.83829345470992	6.3009653522185e-08	2.3195256733276e-07
ACVRL1	0.868838407727042	0.0128306403494539	0.0208476084861704
ACYP1	-0.725448210767388	6.89448560170312e-05	0.000161869058253616
ACYP2	2.69947308447041	6.56340401303721e-28	2.5559821443162e-26
ADA	1.62582821439307	5.7527022333169e-05	0.000136703032493373
ADA2	0.329549730866186	0.48513499207877	0.546706736768172
ADAL	-0.0795520150852963	0.719863370781564	0.765535913228747
ADAM10	-0.678278701556227	0.000243137501702145	0.000527220992115817
ADAM11	1.78915403462652	3.12333509451561e-09	1.38534556606324e-08
ADAM12	-1.72368200143413	2.30384550017912e-05	5.82860732045475e-05
ADAM15	0.747874102614253	0.00109173026159227	0.00212460434259625
ADAM17	-0.717178683667322	0.000657379614737192	0.00132632792605923
ADAM19	-0.935224907128792	0.001761811082329	0.0033230474626029
ADAM1A	-1.49908025062802	5.60749858736045e-14	4.53837756961638e-13
ADAM22	0.88298661025379	0.0270770582750183	0.0413954898804446
ADAM23	0.934313097470317	0.0059097712871545	0.0101978244811814
ADAM33	1.43581962068735	0.00657160643179909	0.0112545042751091
ADAM8	0.274851377432799	0.373882426247217	0.435547801215158
ADAM9	0.713329490776782	0.000101399421100836	0.000232579241964802
ADAMTS1	3.75681909553758	4.30623909235232e-09	1.86555962613365e-08
ADAMTS10	-1.35411301251936	1.79264741233099e-07	6.20691714571526e-07
ADAMTS13	0.689212121109309	0.00600313240033684	0.0103439810543738
ADAMTS14	0.360745571372735	0.41752331954314	0.479372431691454
ADAMTS15	-1.02428533819452	0.0163801198147257	0.0260449902435187
ADAMTS16	-0.326244688081896	0.503966209908329	0.565305240622751
ADAMTS17	1.43650780003898	6.36905783200247e-05	0.000150420184229445
ADAMTS18	1.71155040009175	0.0375912523702571	0.0557970209961838
ADAMTS2	0.409577221767879	0.328449356647693	0.388976756476167
ADAMTS3	-1.39880719689934	0.00448574442212227	0.00788775500778335
ADAMTS4	4.3294353470527	5.56791114059051e-14	4.51066899693627e-13
ADAMTS5	-1.34497384509294	0.000977164898960818	0.00191727138102512
ADAMTS6	-2.72310923351222	2.19144787018454e-10	1.12645765522291e-09
ADAMTS7	-5.10085425674915	1.51468430336302e-45	2.28494113173636e-43
ADAMTS8	3.4738731581406	3.0878033069405e-11	1.77787501774866e-10
ADAMTS9	-1.99777124773645	8.81810450244098e-07	2.77375451326781e-06
ADAMTSL1	-3.01972320171915	7.94392985428835e-10	3.80115054229738e-09
ADAMTSL2	2.63915083204922	3.58041336685553e-22	7.43636289281255e-21
ADAMTSL3	-2.38224439900066	0.000536820700646052	0.00109918237761945
ADAMTSL5	1.7283129686418	0.000564976003634615	0.00115173130982755
ADAP1	3.33840219082683	2.23203524822175e-17	2.73863845396112e-16
ADAP2	0.910211226894407	0.0360273465988893	0.0537149296825512
ADAR	0.116762988620497	0.543984932408957	0.60367415722106
ADARB1	0.599068723976401	0.0236964328831824	0.0365783691995785
ADARB2	2.67738648959357	4.34557222972094e-09	1.88089385756964e-08
ADAT1	-0.904681091978817	4.71988813222717e-05	0.000113873260644693
ADAT2	-1.34182222152033	2.16347154261807e-09	9.78066582878848e-09
ADCK1	1.00217200623967	2.327798750758e-05	5.88250465475453e-05
ADCK2	0.656162456303387	0.00172846219689567	0.00326315264704411
ADCK5	-0.0905676508007478	0.680415641188855	0.730208954853709
ADCY1	-0.834205250922199	0.115863794319729	0.154834393546814
ADCY10P1	-0.451143149066215	0.241225347138306	0.296831659404888
ADCY2	1.78990848705526	7.24615114845707e-07	2.30868368404932e-06
ADCY3	0.625692399083155	0.0045905113266563	0.0080601100002832
ADCY4	0.886574114930294	0.000980570704308847	0.00192290076128217
ADCY5	0.813515080219523	0.000131457518273696	0.00029656774166548
ADCY6	-0.543604387898738	0.00363037348849426	0.0064936198781342
ADCY7	0.325541831927371	0.152331369290121	0.197723109618397
ADCY8	0.403538084894648	0.384597573832198	0.446578174573751
ADCY9	1.19657670758281	1.49242599542473e-06	4.53615205523474e-06
ADCYAP1	1.47222590082783	0.000119674883328934	0.000271585234043856
ADCYAP1R1	-0.00949267018366393	0.975392527049342	0.980936863518886
ADD1	0.375239356296684	0.0164042418889129	0.0260804515764379
ADD2	-1.85373679906414	0.000168532169359751	0.000373066808633703
ADD3	1.96892396311376	2.96564172577774e-07	9.97198769876132e-07
ADGRA1	2.90521541428711	4.11998476875167e-20	6.84959416716708e-19
ADGRA2	0.855191290061571	0.00299944886560004	0.00544115211302711
ADGRA3	-0.341511483847032	0.371804119408517	0.433514346696237
ADGRB1	1.68647535041382	2.15907450247253e-09	9.76694971430993e-09
ADGRB2	0.760262198120984	0.0153643875739278	0.0245826770483376
ADGRB3	-0.280438955783272	0.142941644051419	0.186957807876324
ADGRD1	0.519005964450426	0.26592930351928	0.323352524073885
ADGRE5	3.46230766902439	1.49633638843025e-21	2.89783740305323e-20
ADGRF5	2.02853325893162	1.31018375180185e-19	2.06105854523296e-18
ADGRG1	0.076485658129433	0.850475956756512	0.878933506618416
ADGRG2	-4.34920158397503	2.9125731373934e-09	1.29869588151788e-08
ADGRG6	-3.35976490488185	1.00711052887351e-16	1.13913977815993e-15
ADGRL1	0.332832673695531	0.180533005859313	0.229729933135306
ADGRL2	-0.824997958680508	0.0028926059300672	0.00526332346162938
ADGRL3	-0.82571680719978	0.00828952293579294	0.013935149934645
ADGRL4	1.10981693449367	0.0563411693607606	0.0805170819813582
ADGRV1	-0.238136574096783	0.624051811987114	0.678241052448607
ADH1B	2.72301103009864	2.20150993330765e-05	5.58601962716571e-05
ADH5	-0.446128208197675	0.103164406835452	0.139108874139901
ADHFE1	2.28826199598972	1.70437935928198e-06	5.14545199028229e-06
ADI1	0.655276982840077	0.224568677254058	0.278833279650659
ADIPOR1	1.01065178300051	3.65518370031982e-09	1.60485409342167e-08
ADIPOR2	0.661141615670792	0.0149676971178506	0.0239935198429438
ADIRF	5.78525749246843	5.46072990235779e-13	3.94643067224858e-12
ADK	0.201759221279299	0.362505108578041	0.423948156604529
ADM	0.74651931634577	0.245587695426811	0.301431762860708
ADM2	-4.31738093362753	2.70643242067914e-07	9.14330104213878e-07
ADNP	-1.88857993823787	7.32656955934894e-28	2.83010965916522e-26
ADNP2	-0.733551190751721	2.35932554379001e-05	5.95587358958158e-05
ADO	0.273249479380803	0.242266547307175	0.297908870350446
ADORA1	2.79028751454377	1.02486921389534e-16	1.15739958268985e-15
ADORA2B	2.18662267160059	0.000972018897474598	0.00190743568666418
ADORA3	1.21557316513186	0.00987921569988825	0.0163656271176857
ADPGK	-0.112372905991376	0.497938396995891	0.559331804934011
ADPRHL1	2.32645292952272	1.32020962688234e-13	1.02993599144534e-12
ADPRHL2	-0.388767557670692	0.0276419250377871	0.0421556270848704
ADPRM	-1.43073829341903	4.20097538720814e-11	2.37679345732648e-10
ADRA1A	2.42833975478561	3.74679886425752e-08	1.42051255353636e-07
ADRA1B	3.40212641233747	4.07354028528936e-13	2.99835160906429e-12
ADRA1D	4.54103906447653	5.05748118610364e-22	1.03393384990087e-20
ADRA2A	-3.17022590968653	1.54221440320166e-14	1.34110889637639e-13
ADRA2C	1.22718658875672	0.00277131766567402	0.0050593316518184
ADRB1	3.64040283141793	3.80270444878146e-10	1.89421471864745e-09
ADRM1	0.595799287092471	0.00554755582248341	0.0096284392021327
ADSL	-0.442128318060903	0.0162000576555104	0.0257901606599777
ADSS	-0.0656882970115265	0.780096371515944	0.817697564379388
ADSSL1	2.46272262206182	2.28424561849893e-09	1.02909537751362e-08
ADTRP	0.959056163163764	0.120950091030953	0.160821651008033
AEBP1	1.38550132228278	0.00116596518198666	0.00226108890704341
AEBP2	-0.338201276815503	0.0992769722821674	0.134410797333561
AEN	0.253237074409808	0.384727728268467	0.446656924320755
AFAP1	-2.12477787459829	5.39967433604472e-21	9.89549014192543e-20
AFAP1L1	-0.831465461825136	0.00366271765666414	0.00654657105732773
AFAP1L2	1.74861692434442	2.32719979167362e-10	1.19196212346228e-09
AFDN	-2.91150916254818	1.24490897937213e-24	3.42433600448792e-23
AFDN-DT	-5.47759443365395	2.46123663677319e-52	6.29856825742796e-50
AFF1	0.636198708963592	0.00986467055823596	0.0163434212450959
AFF1-AS1	3.63083043182738	3.47429011855011e-12	2.24481747921288e-11
AFF2	-2.7051255189055	3.28339025482121e-09	1.4509486815246e-08
AFF3	-2.59450441614841	2.60550422579693e-14	2.19902715311518e-13
AFF4	-1.20493260894327	1.35659461280998e-07	4.78026982940248e-07
AFG1L	-0.205693367596026	0.440613751137703	0.503142284267285
AFG3L1P	-0.497726350953748	0.0200122471493762	0.0312974080731909
AFG3L2	0.5134229499102	0.0198095419827647	0.030999186083752
AFMID	1.42385105894282	2.23217526093597e-05	5.65706817367002e-05
AFTPH	-0.192886902018335	0.329526057308861	0.389994048005061
AGA	0.997267167774582	0.000780748977512673	0.0015555280963067
AGAP1	-0.142074709487526	0.609361229656546	0.66494752015594
AGAP11	1.9454948783168	1.24773365096684e-06	3.83553645474169e-06
AGAP2	1.63403785173469	3.6221133418971e-06	1.03713299306148e-05
AGAP3	1.04957399880543	8.46393947390574e-06	2.29381082830074e-05
AGAP4	-0.676313647589908	0.00689730134248515	0.0117813141286239
AGAP5	-0.478826145608449	0.0776491530188454	0.107807596581387
AGAP6	-0.28369805058958	0.148814708245332	0.193825646084145
AGBL4	2.82660700412927	2.66324677263254e-11	1.54772869012964e-10
AGBL5	-0.684499970385674	7.69437931131697e-05	0.000179560576307578
AGER	-1.11774221314663	0.00834354953585757	0.0140177501053194
AGFG1	-0.133055602528242	0.589622968306196	0.646460619600343
AGFG2	2.61198698941609	6.60401856392563e-26	2.05297592276829e-24
AGGF1	0.0541562326059042	0.773971117962824	0.812763251375777
AGK	0.299409966664482	0.131124215232925	0.172969544228926
AGL	-0.55011768464545	0.0427118645116875	0.0626577674600259
AGMAT	2.51395807958864	2.36886808520415e-10	1.21113979768322e-09
AGO1	-1.09779542313298	1.10303505793238e-07	3.92442785879565e-07
AGO2	-1.01450204911619	0.00578931581860711	0.0100092514171141
AGO3	-1.73279227596429	1.66182770735483e-12	1.12179241046171e-11
AGO4	-2.25412472828	2.7399228593244e-32	1.56437587637362e-30
AGPAT1	0.598117904529826	0.000648421306356467	0.00131009808845263
AGPAT2	3.25970550813065	1.7762762699569e-13	1.35836794155562e-12
AGPAT3	1.18133902368845	9.21015659611982e-09	3.80925697486272e-08
AGPAT4	-0.585165131198763	0.064005698202267	0.0903477325208997
AGPAT4-IT1	-0.859678693489815	0.0466238357411723	0.0677829731638834
AGPAT5	-0.933683022735644	0.000393879211586166	0.000825728932305639
AGPS	-0.628568568730521	0.00686178364339407	0.0117234407955985
AGRN	-0.0632310153509416	0.79079178182196	0.82697292945786
AGT	8.14934879994891	1.30174894301835e-17	1.64075321920809e-16
AGTPBP1	-0.859794688533968	0.00467144375959548	0.00819217578545801
AGTRAP	1.77573213536048	0.000244667567662512	0.000530057583094704
AHCTF1	-0.893122646805808	2.63329227029226e-06	7.690587227544e-06
AHCY	-0.0235261342370194	0.90553736797907	0.922728670400174
AHCYL1	2.15154743595992	9.83654490893102e-12	6.02401663158425e-11
AHCYL2	1.18772821895115	8.20939053569538e-06	2.22988581817761e-05
AHDC1	-0.426650296162617	0.133094102846612	0.175342120600735
AHI1	0.940628343218631	0.00167361721967331	0.0031696324005733
AHNAK	1.92129618880347	5.17680393891844e-06	1.44476684028511e-05
AHNAK2	0.633839077685177	0.106582822792882	0.1433003502622
AHR	0.084091543359163	0.833176539492484	0.863983573622778
AHRR	1.61845990905909	5.03405727988452e-07	1.64484894842739e-06
AHSA1	0.343553312678418	0.0290252570205844	0.0441010346015687
AHSA2P	-0.214267772052995	0.33031232560329	0.390820171510735
AIDA	-0.287249593853592	0.228667323124491	0.283308671885284
AIF1	0.749069958511873	0.0997998729618938	0.135029454250085
AIF1L	1.55280545294805	0.000119421250893005	0.000271052573099089
AIFM1	0.256088472905749	0.15123002375995	0.196507160259664
AIFM2	0.994931883306144	9.99423335082695e-05	0.000229678252326333
AIFM3	5.88330716611227	2.81177491095839e-17	3.40909866742341e-16
AIG1	0.686949881559769	0.00548004314717193	0.00951817941366148
AIM2	-6.19750931365758	3.95149504640661e-29	1.72124241671894e-27
AIMP1	-0.290432579932523	0.233590094683874	0.2884601160633
AIMP2	-0.43461711854223	0.0389326674097395	0.0575971979610795
AIP	0.61113526190171	0.00175763760947131	0.00331604852308233
AJAP1	1.33826114785103	0.031888471406043	0.0480641232351706
AJM1	3.02250066502443	6.89013456014028e-09	2.8931297504064e-08
AJUBA	-1.70800759818956	0.0115059742841487	0.0188125633161591
AK1	0.527468860080393	0.0105386368543618	0.0173676638408301
AK2	-0.311470022753029	0.117609366813202	0.156816136564942
AK3	0.393787554701969	0.237942146526643	0.293303707369114
AK4	2.11282536747169	4.47568566027687e-07	1.47201257259986e-06
AK5	4.86070462772617	8.23645138500741e-19	1.19349428512175e-17
AK9	-0.638281590754459	0.00510286856472146	0.00889649749404176
AKAIN1	-2.54388407852351	0.000179208105774889	0.000394566195092937
AKAP1	0.604140299118959	0.000515946368394413	0.00105931624720062
AKAP10	0.0773408431099617	0.660428347478682	0.711677468059026
AKAP11	0.498235310998957	0.119539952704576	0.159109042649697
AKAP12	-0.230110395677915	0.410803766631447	0.47264200221542
AKAP13	-1.3318660957778	5.02311499487522e-10	2.45938711962955e-09
AKAP5	1.29295739935759	0.000511207174909208	0.00105048896237796
AKAP6	0.530980812943478	0.0432563283891729	0.0633721572424082
AKAP7	-2.20489582485653	9.77182837070457e-06	2.62328826465681e-05
AKAP8	-0.642016268046228	0.000726969858242219	0.00145729543131476
AKAP8L	-0.766657321446709	0.000294158477223526	0.000629661708303263
AKAP9	-1.78727234393971	2.34341567490364e-14	1.9871887595884e-13
AKIP1	0.418100970618628	0.0297220711851694	0.0450689876367223
AKIRIN1	0.51062913605298	0.000466814985485262	0.000965357223230777
AKIRIN2	-0.504076358956834	0.009815975202808	0.0162740329282093
AKNA	-0.0391971347369616	0.918171164311435	0.933478359516683
AKNAD1	-2.80792069820701	4.34615025859949e-06	1.23165274581747e-05
AKR1A1	-0.853236685505151	2.5283586866397e-06	7.40828222004365e-06
AKR1B1	0.313837159266256	0.042067564166612	0.061794819810549
AKR1C1	-1.70686069965478	1.16338634289265e-09	5.45923041257188e-09
AKR1C2	-2.27494391316266	3.41829749135319e-10	1.7134530027486e-09
AKR1C3	3.85955005671615	1.5825301722481e-08	6.34561832638151e-08
AKR7A2	0.621990185345616	0.0219228442391912	0.0340238554030592
AKR7A3	1.04919488507945	0.0271882407476788	0.0415388782681221
AKT1	-0.548533342171734	0.00776343380749765	0.013141716264499
AKT1S1	1.14068607252143	1.82016778786612e-08	7.2417614014185e-08
AKT2	-0.22062774893412	0.310802712922275	0.370312078391181
AKT3	-1.98944677917248	2.08732583283382e-09	9.45730841300709e-09
AKTIP	1.06444924606446	2.3948944201942e-08	9.34419600756957e-08
ALAD	1.14855787321307	2.34803565433866e-10	1.20091716496529e-09
ALAS1	-0.0345932598475002	0.862230837750894	0.888135566434849
ALAS2	-2.0250665691415	0.0291233473855682	0.0442313990709896
ALCAM	0.993222111114834	0.0485398007277697	0.0702934402010578
ALDH16A1	-0.0430950061757978	0.904207430553753	0.921584406382779
ALDH18A1	-0.944244261759986	2.84239620117253e-06	8.25418033617094e-06
ALDH1A1	5.96712015426386	6.47586222227831e-10	3.13426482632457e-09
ALDH1A2	0.0451127041534851	0.888799672785722	0.909618518224107
ALDH1A3	3.2002126285364	1.44476192619182e-14	1.26403438121214e-13
ALDH1B1	-0.595662366276988	0.00965432339183576	0.0160245666583737
ALDH1L1	6.52936509226601	5.67786995573239e-24	1.44272259460285e-22
ALDH1L1-AS2	4.54175568159077	5.44459621622698e-12	3.43577755943412e-11
