Gene	Log2.Fold.Change	p.value	FDR
ABLIM3	0.121458271889213	0.483155422825425	0.538421490241926
ABR	1.01790699607373	5.26995550625129e-05	0.000185107187157077
ABRACL	-1.61385031135319	9.3387831818009e-06	4.56245995458373e-05
ABRAXAS1	-1.35420112571535	4.02609704670057e-05	0.000148591287087988
ABRAXAS2	-0.282591906549179	0.0636401940105588	0.0896341641636676
ABT1	0.139154658161492	0.434876749000779	0.491112583918846
ABTB1	2.06697368992281	7.7627827539508e-07	7.10462522326423e-06
ABTB2	-0.346424341403723	0.457722407621083	0.513714450905924
ACAA1	0.773535912075413	0.000579344434793523	0.00140674095137682
ACAA2	0.19556666999983	0.633985491200798	0.681704938320197
ACACA	-0.81355431919855	0.00198913715719932	0.00409864435606696
ACACB	1.52005293454216	0.00194891625864872	0.00402274505295906
ACAD10	-0.799914542912691	0.00346177290707645	0.00666157659452357
ACAD11	-0.0632532558691317	0.812042874901161	0.841155507062416
ACAD8	-0.0888854788814039	0.508530735861171	0.563413527300073
ACAD9	0.289016880364055	0.0902308867529546	0.12192144428216
ACADL	-1.49671958922815	0.00702015532335517	0.0124635587139498
ACADM	0.0403603027769254	0.869299952521536	0.891189471320276
ACADS	1.69181434867423	0.000289908118143423	0.00077382626953127
ACADSB	0.841549292078034	0.000105343994146406	0.000329481619404659
ACADVL	0.78491252184304	0.00404779047634327	0.00764805596355857
ACAP1	-0.151291441498928	0.567066674268575	0.619407965620652
ACAP2	-0.810186804705058	0.00783338280240135	0.0137254125930132
ACAP3	-0.0277805324148881	0.891278805774698	0.90962231630517
ACAT1	-0.363372470777901	0.109200345627227	0.144221744833084
ACAT2	-1.30034605905292	5.35204266725458e-05	0.000187530864216199
ACBD3	-0.657428675972733	4.4649346824129e-05	0.000161746660600756
ACBD4	1.60287704557146	5.02059626804006e-05	0.000177774293803017
ACBD5	0.377536183574696	0.0649526571967259	0.0912674311487674
ACBD6	-1.05423831920896	0.00125795463764672	0.00275022851443405
ACBD7	2.15009040043935	0.00159466129687064	0.00337863557738811
ACCS	0.0337840899888811	0.893010973278618	0.911130589353258
ACD	-0.470711124181223	0.013732777139938	0.0226628776131335
ACE	0.524069944069563	0.056921876906143	0.0811043366416718
ACER2	-0.924599913453842	0.00917298661079701	0.0157755995583022
ACER3	0.38089592094977	0.194953154821133	0.241663667653461
ACHE	1.75945263802845	0.000118167492053833	0.000363403074811904
ACIN1	-1.49247755597353	5.56293506151556e-07	5.54397930226561e-06
ACKR1	-0.361217711222115	0.175838434883765	0.220313045140692
ACKR3	-0.247406064723771	0.509164565979436	0.564028553378009
ACLY	-1.39253689362528	7.46285746416492e-06	3.85128593154294e-05
ACO1	-0.00790710665217289	0.970013528661275	0.974638146199589
ACO2	1.67282274313771	7.38331755034327e-08	1.33282512887324e-06
ACOT1	1.77617445782723	0.00868626847160254	0.015045070518073
ACOT11	3.15341933149377	1.2537132304004e-05	5.79019152590016e-05
ACOT13	1.02461951863225	2.89275213694224e-05	0.000113609292613097
ACOT2	0.513020108120492	0.0566701833564458	0.0807858746325699
ACOT4	3.51927217256463	1.42188101209058e-05	6.40181488666984e-05
ACOT7	0.783262501957136	0.0277471615682635	0.0425743653570432
ACOT8	0.728266189448978	0.000318145105232213	0.000837460804526141
ACOT9	-0.277031336105772	0.082402104861002	0.112499244047158
ACOX1	-0.468960460059542	0.0243732413048857	0.0378883741338883
ACOX2	2.06979643998253	0.00067489121758647	0.00160040457800051
ACOX3	-0.359104566039508	0.0136663890718387	0.0225689123978475
ACP1	0.175979757821919	0.212056051878272	0.260453829231018
ACP2	0.698967094604198	0.00015928237011561	0.000466804835608754
ACP6	0.0682778561476276	0.855739594573921	0.879426613828531
ACSBG1	3.5387127341975	3.51187948995931e-05	0.000132758493723574
ACSF2	1.62832441629199	0.00166733562639469	0.00350823474700664
ACSF3	0.278202138934013	0.183846927080192	0.229384495210363
ACSL1	0.240925352170436	0.45816421107028	0.514009026839533
ACSL3	0.530974219424811	0.0267238374217763	0.0411717172749383
ACSL4	-0.238298605646039	0.468192369946905	0.523604742454875
ACSL5	1.17446154688344	0.00113878313723115	0.00252708286461128
ACSL6	2.60224813586234	3.53276801529873e-06	2.18884991038678e-05
ACSM5	4.655174808609	5.77474900757959e-05	0.000199080894942562
ACSS1	2.27658854456859	0.000384355485602631	0.000985895554711171
ACSS2	0.704094240258514	0.00135823001542236	0.0029447495236033
ACSS3	1.7499537328915	0.000965074510041922	0.00218491039548354
ACTA2	2.24650428705811	0.000749580438203873	0.00175440752243993
ACTB	-0.418042981105864	0.0126232996235898	0.0210280724056335
ACTC1	2.54352214335322	0.000593813244696496	0.00143816889378277
ACTG1	-1.39395852966538	1.8084216655536e-07	2.49917944928144e-06
ACTG1P20	-2.33028022112185	2.44778943751114e-06	1.66016424178761e-05
ACTG2	1.40983499873275	0.0555014849842502	0.0793487411521638
ACTL6A	-2.16379540819002	0.00023479790988946	0.000646720900754536
ACTL6B	-1.11345426115069	0.000440645729354143	0.00110923835365786
ACTN1	1.7000090923265	1.29102240761762e-05	5.9224206541511e-05
ACTN2	0.373269562163501	0.673214644549585	0.717631588146393
ACTN4	1.14973345593865	6.59042189304253e-06	3.49934554091117e-05
ACTR10	-0.195779887953204	0.397342579229633	0.45351357939948
ACTR1A	-0.289974015036094	0.0722330297204288	0.100258745658447
ACTR1B	1.35583874435196	1.99777219078612e-06	1.43007358971807e-05
ACTR2	0.259925255777713	0.204494047545586	0.252094984548456
ACTR3	-0.949224410536155	1.13795708357972e-05	5.34340201991511e-05
ACTR3B	-0.0709991119898222	0.814487196862587	0.843382660277293
ACTR5	-0.984968352687048	0.000369929369874041	0.000954873522994394
ACTR6	-0.147399726705027	0.50169132370713	0.556653635804187
ACTR8	-1.17973217212343	8.47939976042269e-07	7.60276881802089e-06
ACVR1	-1.34209175343293	1.4986726204824e-05	6.68871919157062e-05
ACVR1B	-0.828528702309409	0.00095860144943064	0.00217231457491943
ACVR1C	1.03691449268245	0.0629735653941058	0.0887912402265772
ACVR2A	-2.27937880382242	3.81792636747764e-09	2.07637480935766e-07
ACVR2B	-2.55990774734211	6.30048738931351e-10	7.28163586905258e-08
ACVR2B-AS1	-1.87349698456691	0.000225262880465561	0.000624901730536576
ACVRL1	0.463843533654336	0.152364298368916	0.194005576181692
ACYP1	-0.829936444291121	0.000155244191930778	0.000457026399868525
ACYP2	2.566740329883	1.02061604142535e-08	3.7122965709814e-07
ADA	1.27879080465723	0.00806448911252459	0.014089015417724
ADA2	0.0670036685153892	0.888683929950736	0.907167846721561
ADAL	-0.184256571880564	0.391980422005032	0.448147151417369
ADAM10	-0.797327212663042	0.000180225013792419	0.000518948095772383
ADAM11	1.60846295051925	2.36574143307996e-05	9.65634875461946e-05
ADAM12	-1.94507522031735	0.00028853885041794	0.000771234219938329
ADAM15	0.617212309035109	0.0135924324915594	0.0224722687589476
ADAM17	-0.839221621603474	0.000372855219169163	0.000961559860700607
ADAM19	-1.01588456462801	0.00183234354802987	0.00381660002415994
ADAM1A	-1.5660033181921	2.53715319323697e-07	3.17562491614961e-06
ADAM22	0.791609900726797	0.0601886651048565	0.0852419962069076
ADAM23	0.653957786602567	0.0885120827363107	0.119892878799061
ADAM33	0.745231827727857	0.0978230462238241	0.130725669100487
ADAM8	0.0493121640053376	0.856674321885971	0.880197856821612
ADAM9	0.593005481608742	0.00279427672047242	0.00551429078505788
ADAMTS1	3.13515631502213	8.81206567450143e-05	0.000283278854152714
ADAMTS10	-1.55231686937495	1.15657772970189e-05	5.4184097562464e-05
ADAMTS13	0.581878521933668	0.0214365878586907	0.0337220351924146
ADAMTS14	0.392936681147802	0.4212045728677	0.477440697126236
ADAMTS15	-1.43779438401067	0.00118807859889495	0.00261984219122381
ADAMTS16	-0.105507235048014	0.826857865382494	0.853786300799519
ADAMTS17	1.30919352411291	0.00114390089782803	0.00253647590387954
ADAMTS18	0.51559234918056	0.565133440803786	0.617578720463555
ADAMTS2	0.404287909062752	0.322561688486404	0.377542597002504
ADAMTS3	-1.38641347016566	0.0193460450195041	0.0307882477706288
ADAMTS4	3.8915291184388	8.27788212601321e-05	0.000268273018425815
ADAMTS5	-1.32620712220645	0.0141225052783313	0.0232162246296899
ADAMTS6	-2.70978972573373	0.000238156644235425	0.000654086406389014
ADAMTS7	-5.29937499118007	7.5196603058863e-09	3.11457375270684e-07
ADAMTS8	3.66317188227325	1.1516773390341e-06	9.42048398727034e-06
ADAMTS9	-2.01048751693505	0.000486728819588894	0.00121036104694229
ADAMTSL1	-2.90995602792358	0.000513234443266998	0.00126725754763256
ADAMTSL2	2.49427771396583	8.31332450714667e-08	1.45290553063316e-06
ADAMTSL3	-1.70333951506565	0.12640230040862	0.164201537994556
ADAMTSL5	1.24755416977677	0.0122866465182587	0.020517353909714
ADAP1	3.37018619975101	1.01210500688755e-07	1.65135894038442e-06
ADAP2	0.376008718989918	0.301427184961948	0.35574017851352
ADAR	-0.03851598631079	0.816877040741159	0.845307594112323
ADARB1	0.437233816063856	0.0805206347031584	0.110266719152505
ADARB2	2.91124358142142	3.33302506586094e-06	2.09131270660478e-05
ADAT1	-0.980318894937785	0.000229641816436878	0.000634714922151764
ADAT2	-1.46671985988955	1.8721600362879e-06	1.36400231215261e-05
ADCK1	0.930788137566503	0.00033126853163246	0.000868534454230659
ADCK2	0.541136254447134	0.00455641212418513	0.00849127986367973
ADCK5	-0.260527809377447	0.174936123300634	0.219393505121325
ADCY1	-0.772733637967214	0.177595475932008	0.222358969559812
ADCY10P1	-0.71246791853231	0.0776022687621904	0.10680093283693
ADCY2	1.89739055153039	7.64006492316826e-05	0.000250262332374684
ADCY3	0.492062256414254	0.013153395522124	0.0218198068326842
ADCY4	0.745035032029884	0.0077336409230495	0.0135681409674459
ADCY5	0.669436680550793	0.00272722736890862	0.00539236967768067
ADCY6	-0.686053907363835	0.000544813473559955	0.00133340197979751
ADCY7	0.239917202279567	0.242775055935662	0.29370330293888
ADCY8	0.610153828625899	0.215113730385003	0.263712136026302
ADCY9	1.04264258981967	0.000153772670885368	0.000453346255185807
ADCYAP1	1.43473797483531	0.00147798415542829	0.00316464827901431
ADCYAP1R1	-0.208367701958157	0.4714064467658	0.526762244725199
ADD1	0.270400438454168	0.0397413506916524	0.0587935683660649
ADD2	-2.23444370071419	0.000586262878994018	0.00142161308271798
ADD3	1.63265251700099	0.000417497417686462	0.00105934056176783
ADGRA1	2.74407637237051	9.63842283187566e-08	1.59551086609619e-06
ADGRA2	0.611199306432148	0.0271637544061531	0.0417731263434467
ADGRA3	-0.781068980825573	0.0358388127487145	0.0535141361492558
ADGRB1	1.53939288053506	1.60282480919014e-05	7.07206968611574e-05
ADGRB2	0.54144082189234	0.0846240896665252	0.115170733999143
ADGRB3	-0.395417884226505	0.0327660900450052	0.0493454010545365
ADGRD1	0.0744854030677709	0.85403252311823	0.878050081699358
ADGRE5	3.16338680862883	1.87540602732408e-06	1.36567295617791e-05
ADGRF5	1.89566232580855	4.45210245266124e-08	9.50865577482686e-07
ADGRG1	-0.135524285388389	0.752013667778871	0.787915475430546
ADGRG2	-3.79907631760189	0.0050285146495308	0.00925211802935085
ADGRG6	-3.45483336590506	3.64001886054295e-06	2.23794217654996e-05
ADGRL1	0.136568335072454	0.530619644014052	0.584317667002104
ADGRL2	-0.960411087860881	0.00170996325379909	0.00358949515016769
ADGRL3	-0.75866915741309	0.0227307248567369	0.035578202044768
ADGRL4	0.0588216884455358	0.886904762131071	0.90578723349823
ADGRV1	-0.49075247958837	0.303494140835019	0.357767091577417
ADH1B	1.7990277702511	0.00823317129392799	0.0143504716386867
ADH5	-0.711896755842262	0.0131721456878584	0.0218433256020248
ADHFE1	1.9666732230211	0.000772618966754735	0.0017989280930239
ADI1	0.836591573429991	0.0975809799950095	0.130475184204934
ADIPOR1	0.911694599402976	8.981116883461e-06	4.43210695788153e-05
ADIPOR2	0.431173167994875	0.106142025507936	0.140675239762714
ADIRF	4.47691124410557	4.32033185378946e-05	0.000157543704317193
ADK	0.0361837366298994	0.853994617975106	0.878050081699358
ADM	-0.203834039236032	0.704524440271495	0.745462179085263
ADM2	-3.85448940037472	0.00844304273417891	0.0146752268554903
ADNP	-2.00044116293439	1.91503627619723e-09	1.43413311600838e-07
ADNP2	-0.808724915706655	5.70207183503659e-05	0.000197334922646485
ADO	0.181187941845408	0.374641767812122	0.430690772863431
ADORA1	2.8333474746415	6.24325720633544e-08	1.18506117912574e-06
ADORA2B	1.17908327008607	0.0416653153201125	0.0613969632966838
ADORA3	1.25612686557535	0.024836633709326	0.0385286117772279
ADPGK	-0.206749768629677	0.172380227483209	0.216567111428234
ADPRHL1	2.22583442071742	2.01667435507144e-06	1.44000798119227e-05
ADPRHL2	-0.485041150772974	0.00662962202174413	0.0118441656858892
ADPRM	-1.57784845461605	6.91310374624751e-07	6.54802972818725e-06
ADRA1A	2.5487284174454	2.08554332970101e-05	8.74285206091656e-05
ADRA1B	3.54468059229798	6.27694412264507e-07	6.09965424068027e-06
ADRA1D	4.40037053072832	4.17198157324985e-07	4.54666676245198e-06
ADRA2A	-3.14147064337669	8.14085622899502e-07	7.37462772552008e-06
ADRA2C	0.974514687900897	0.0198669323934195	0.0315436525736866
ADRB1	4.05946833076306	2.89768837730353e-07	3.48086941618917e-06
ADRM1	0.463354743775031	0.0267324991590129	0.0411806347896178
ADSL	-0.557618614200426	0.00355414471831023	0.00682035993011568
ADSS	-0.200069709038597	0.369134215576985	0.424972882666595
ADSSL1	2.53926615053098	2.55689667345265e-05	0.000102987313735947
ADTRP	1.13398684586855	0.102310517890122	0.136151177628688
AEBP1	0.903622362313387	0.0348153809090734	0.0521466580066817
AEBP2	-0.514095662168546	0.0147432677234027	0.0241276429992103
AEN	0.143630513782776	0.60223579795178	0.65309430347688
AFAP1	-2.22241749424102	6.35550477636882e-09	2.88230186551081e-07
AFAP1L1	-1.07788872037082	0.000364007948641667	0.000941794170786013
AFAP1L2	1.62185577404042	7.63044500235219e-06	3.91801889389857e-05
AFDN	-2.91753198017595	8.62636207480874e-09	3.38696972312559e-07
AFDN-DT	-5.63859211322369	1.38202054093329e-09	1.19891935046621e-07
AFF1	0.479449993388277	0.0487430112899103	0.0706734211650855
AFF1-AS1	3.43785875629999	1.88264593847962e-05	8.04658483279198e-05
AFF2	-2.63926262042067	2.29875098065701e-05	9.44749076678967e-05
AFF3	-2.71952305026777	3.48720565888131e-07	3.95418217765483e-06
AFF4	-1.35407628235085	1.90264454889338e-05	8.11995206378528e-05
AFG1L	-0.287857414875927	0.244848304571723	0.295911709632094
AFG3L1P	-0.599441192312247	0.0101636899694734	0.0172926321919178
AFG3L2	0.416589832081302	0.0452919721691994	0.0661313553904022
AFMID	1.24372742140364	0.00123066334172727	0.0026979709882658
AFTPH	-0.287641392527311	0.0908002547997003	0.122598308981958
AGA	0.867707623523027	0.00969179613002663	0.0165664516149107
AGAP1	-0.26169217033308	0.324126691465584	0.379312397141375
AGAP11	1.63240240124097	0.000283842594277268	0.000760042641739075
AGAP2	1.45487553592486	0.00043113875722627	0.00108740752020586
AGAP3	0.876586413663297	0.000609725120133554	0.00146831972721122
AGAP4	-0.839597936617356	0.00137366451501746	0.00297191820119494
AGAP5	-0.516381868312313	0.0678778169236601	0.0949958002278294
AGAP6	-0.354831621938858	0.07196624017096	0.0999562112705978
AGBL4	2.68640898861198	1.48917921752979e-05	6.65463902912983e-05
AGBL5	-0.788375005207922	3.98007088899165e-05	0.000147309906792715
AGER	-1.28207369960214	0.0150725089136929	0.0245850358800516
AGFG1	-0.287411016668267	0.240454697897945	0.291289625999616
AGFG2	2.44957610317738	4.43606218793314e-08	9.48853839033878e-07
AGGF1	-0.0551208015945836	0.725659246010217	0.763820980872011
AGK	0.199188608024055	0.244818295291937	0.295900395532491
AGL	-0.756377001870747	0.0113698765385595	0.0191210661615763
AGMAT	2.42360407997653	2.02828791094393e-05	8.54923354462866e-05
AGO1	-1.20494223155824	1.38690529339708e-05	6.28979106318786e-05
AGO2	-1.12235444954144	0.0067158009088322	0.0119691758269462
AGO3	-1.82568803625778	2.00069434893073e-06	1.43069610384488e-05
AGO4	-2.38127868381475	3.50101012655574e-10	5.45358436126851e-08
AGPAT1	0.493676397878788	0.00249447371749006	0.00499766571303649
AGPAT2	3.17637400284737	3.02701110226337e-06	1.96023931796368e-05
AGPAT3	1.09228517815016	1.14628213707524e-05	5.37629268639648e-05
AGPAT4	-0.829232591208414	0.0159727827146373	0.0259060603308587
AGPAT4-IT1	-1.02650630171744	0.0246215924825827	0.0382375317329665
AGPAT5	-1.20025051345601	0.000282553905451402	0.000756733324429835
AGPS	-0.790283298084804	0.00297024475580696	0.00582385792796136
AGRN	-0.181230046379226	0.408521032302689	0.464644040788082
AGT	8.58143045791054	8.30551088413258e-07	7.50480936194855e-06
AGTPBP1	-1.0049862831845	0.00316470464925957	0.00615796094073848
AGTRAP	1.22551410351471	0.0123403682581008	0.0205974630219942
AHCTF1	-1.02502046797802	3.19943168093143e-05	0.000122984337238233
AHCY	-0.0837152524388535	0.624859347816339	0.673728103268852
AHCYL1	1.93390486746742	1.01949953784163e-05	4.88480370337959e-05
AHCYL2	0.950835661698756	0.000859143495906251	0.00197694050093649
AHDC1	-0.593420038399886	0.0287871877144084	0.0439817896732609
AHI1	0.837594287553883	0.00761056790856794	0.0133758951064124
AHNAK	1.71458131106878	0.000552205381514761	0.00134861201814725
AHNAK2	0.517959739182527	0.174286969527647	0.218713359045596
AHR	0.134513639076548	0.74707607221455	0.783314836911524
AHRR	1.57674534307731	8.95495015107421e-05	0.000287035094196029
AHSA1	0.234960900654421	0.0805301662014004	0.110269234839697
AHSA2P	-0.29855561552553	0.172860232039944	0.217107713593857
AIDA	-0.516903432364002	0.0207004082190445	0.0327219887698132
AIF1	0.433639569227086	0.362912674863232	0.419022038629147
AIF1L	1.34576355979855	0.00741425867930498	0.0130757741980211
AIFM1	0.182964251160588	0.259574056418671	0.311684608507413
AIFM2	0.741003774272308	0.00265178072088567	0.00526790539381931
AIFM3	5.89395807205209	3.4876046839409e-07	3.95418217765483e-06
AIG1	0.559867290640939	0.0213392321379183	0.033602080625042
AIM2	-6.71714020613069	1.34790623359705e-07	2.04411050091844e-06
AIMP1	-0.5264901518564	0.0359090526309157	0.0536110671167469
AIMP2	-0.510694645982638	0.00707118130881519	0.0125494859859604
AIP	0.490430181253103	0.00898916993668803	0.0154985315643258
AJAP1	1.62657459918649	0.0238303958594286	0.0371129540384125
AJM1	2.68984665961639	0.000125782885673942	0.000382472848417837
AJUBA	-2.1137831158156	0.014533456768814	0.0238196442078994
AK1	0.370373243856899	0.0580286823398191	0.0824845315028711
AK2	-0.476071215509237	0.0196429288468407	0.0312087376168596
AK3	0.0193366319053165	0.950362661766397	0.958792488966859
AK4	1.94793208881699	0.000117668145727846	0.000362178306792475
AK5	4.60066852663069	7.95481215301569e-07	7.23352874142562e-06
AK9	-0.720629230816375	0.00191395563500808	0.00395970812838181
AKAIN1	-1.7607964641491	0.18267084522272	0.228016364679627
AKAP1	0.487334208480796	0.00498359476045307	0.00918111537627626
AKAP10	-0.0250313605533365	0.855969959072698	0.879600278464853
AKAP11	0.283998237249416	0.366881903986824	0.422705676495243
AKAP12	-0.297119219053159	0.272230417523504	0.325300935006198
AKAP13	-1.47489632542168	8.85121573658096e-07	7.83004769882356e-06
AKAP5	1.04534865310249	0.00711202080838094	0.0126061932674482
AKAP6	0.370439689701102	0.134982045758128	0.174257066729099
AKAP7	-2.06682534028758	0.00187596986817608	0.00389574325182313
AKAP8	-0.727555462717998	0.000669085709053208	0.00159016041400357
AKAP8L	-0.852057697544134	0.000674231962291014	0.00159973812112459
AKAP9	-1.88518644588925	1.59974522196151e-07	2.29030457302002e-06
AKIP1	0.275572926684772	0.0821116881744303	0.112145487775446
AKIRIN1	0.40377049059108	0.00312461116255204	0.00608986843064508
AKIRIN2	-0.583852516792988	0.00293905456354428	0.00576506856695224
AKNA	-0.156353374354887	0.697241841398685	0.739230067994715
AKNAD1	-2.83950807069087	0.00237498319560659	0.00478166397530741
AKR1A1	-0.969078280887918	3.82170120106358e-05	0.00014236755890939
AKR1B1	0.211917040378168	0.114176502105027	0.150047084059343
AKR1C1	-1.80271609724435	1.44652574876586e-05	6.49848291710454e-05
AKR1C2	-2.19796060885328	0.000188760105992023	0.000537786772246794
AKR1C3	2.94743837243966	0.000142350993158486	0.000424652806609962
AKR7A2	0.347529104983972	0.133631760354494	0.172731736054862
AKR7A3	0.61957224384781	0.159803565343164	0.202434800223891
AKT1	-0.697462668753459	0.00209315431234875	0.00428222618847536
AKT1S1	0.992987145920281	5.04578139528766e-05	0.000178413750742333
AKT2	-0.360455326221183	0.094791046115154	0.127195738003396
AKT3	-2.07979853146179	9.41432200203004e-06	4.58670792404981e-05
AKTIP	0.957340769401217	4.29749304344673e-05	0.000156870536947618
ALAD	1.0222938203506	1.73205907366004e-05	7.51048066100515e-05
ALAS1	-0.125374725559625	0.445903624291081	0.502061976721833
ALAS2	-3.20185521133716	0.015901931348826	0.0258057499898114
ALCAM	1.1702215093278	0.0408060096261092	0.0602566639826657
ALDH16A1	-0.0735368527048779	0.850028576803227	0.874498171871288
ALDH18A1	-1.09431912131803	2.52188537023217e-05	0.000101806026030415
ALDH1A1	6.5439598665281	3.3325012052433e-06	2.09131270660478e-05
ALDH1A2	0.00242445528372715	0.99384161336782	0.994743969910199
ALDH1A3	3.33306623916746	4.24137406151751e-07	4.60478270269753e-06
ALDH1B1	-0.661031012671485	0.003811219991992	0.00725346529950031
ALDH1L1	6.36744379338457	6.50744068096563e-07	6.2673476074542e-06
ALDH1L1-AS2	3.7652949044912	2.0625807237903e-05	8.66865039852436e-05
ALDH1L2	-1.32801793187659	4.30615931601825e-05	0.000157106846124892
ALDH2	2.25419781737139	2.16400345922554e-05	8.98908219540906e-05
ALDH3A2	-0.121534944554771	0.395948207159188	0.452210213324699
ALDH3B1	1.641287395824	0.000614795522914786	0.00147829440249862
ALDH4A1	2.62199447484998	4.16638057754186e-05	0.000152667860027493
ALDH5A1	1.42247717255403	2.82472045936585e-05	0.000111518096151989
ALDH6A1	2.22117415214809	1.28421703504648e-05	5.89686457201252e-05
