Gene	Log2.Fold.Change	p.value	FDR
ABI1	0.629145745386862	0.00120993524554889	0.003499714841919
ABI2	-0.488345582303425	0.0171188971493893	0.0343215735670464
ABI3	1.27949162030068	0.00534874209466649	0.0126134595690322
ABI3BP	-1.86333979185526	0.00149552473361977	0.00419231669324794
ABITRAM	0.556809247961314	0.00503669505115529	0.0119621507464938
ABL1	-1.05999555451831	0.000483407097596071	0.00158628992916889
ABL2	-1.28653666558461	8.73957027498429e-06	5.68145059830619e-05
ABLIM1	0.510164412940704	0.151746795197234	0.201160341450503
ABLIM2	3.07125177392128	1.24346637689292e-07	2.28451482036402e-06
ABLIM3	0.120742381887066	0.49262133632548	0.557514700942
ABO	2.75128135102623	2.75784008158071e-05	0.000144358493039657
ABR	1.0174142753597	4.13505210149195e-05	0.00020137143195399
ABRA	3.5540426744808	0.000129557280813135	0.000521578045336702
ABRACL	-1.62395926161518	5.96813867039232e-06	4.21670215105389e-05
ABRAXAS1	-1.36641755978233	2.86016491808953e-05	0.000148747685973961
ABRAXAS2	-0.293286446276077	0.0682664943275362	0.101128649942416
ABT1	0.144561224213877	0.42904340514679	0.495724520216857
ABTB1	2.06685645588804	5.29100043713002e-07	6.55438467943889e-06
ABTB2	-0.343418167160486	0.451682111718767	0.518418726505034
ACAA1	0.773137778768243	0.000594819838968638	0.00189351677289765
ACAA2	0.212040472175235	0.60422378403129	0.662965397092128
ACACA	-0.81360936937454	0.00161600629828362	0.00448909862850592
ACACB	1.52393379215829	0.00160530336734309	0.0044636150191508
ACAD10	-0.787729552006277	0.00380779885026952	0.00938525553648339
ACAD11	-0.0557919995891038	0.833178868909105	0.863501831605189
ACAD8	-0.0895364270783739	0.523739459614614	0.58698536700076
ACAD9	0.288056948099769	0.0979191298467897	0.138862480326272
ACADL	-1.43892401185554	0.00576928929624047	0.013402176119828
ACADM	0.0412056967994191	0.866157867833096	0.89092890835173
ACADS	1.72672084272755	0.000250640639278602	0.000906308316580467
ACADSB	0.841122487145615	0.000114968657294751	0.000471401776380989
ACADVL	0.769965029918904	0.00371545104319675	0.00918770489353883
ACAN	2.763879007067	1.81118505989437e-06	1.68449108078585e-05
ACAP1	-0.10685890891025	0.692985306729872	0.74126889131696
ACAP2	-0.807033537176294	0.00730780322189629	0.0164571813130003
ACAP3	-0.0196108602832224	0.922304493614045	0.937723850431497
ACAT1	-0.363909648710357	0.108923193188022	0.151993873797867
ACAT2	-1.30936650853387	4.38924338338654e-05	0.000211326231433936
ACBD3	-0.658058537855325	7.25227208479958e-05	0.000321099365665823
ACBD4	1.61358498773888	3.86199939982177e-05	0.000190256430348604
ACBD5	0.376410033022473	0.0661940252363024	0.0984708341270878
ACBD6	-1.06285950055652	0.00104836759526772	0.00308628740760169
ACBD7	2.14999584671008	0.00125223377706929	0.00360065397467615
ACCS	0.0715558552648933	0.782000435711284	0.819627998307563
ACCSL	-0.259360494062311	0.702481859164192	0.749847042116614
ACD	-0.473773312879324	0.01445561629089	0.0296697807865493
ACE	0.520544871798906	0.0579318661783358	0.0875180828835039
ACE2	-0.801489732730897	0.255618506620157	0.317480333391164
ACER1	0.881589452251431	0.0913514299322965	0.130723571537508
ACER2	-0.946964248115209	0.00681879868066418	0.0154919019256849
ACER3	0.374252273978598	0.200577419484689	0.25676680677523
ACHE	1.75200112680769	9.97146127446869e-05	0.000418708132026827
ACIN1	-1.48939044717681	4.51080390897011e-07	5.85176567102005e-06
ACKR1	-0.374796740286327	0.166338302798826	0.217905509601985
ACKR2	0.491639620035403	0.306966103175583	0.372749114677746
ACKR3	-0.168159926395511	0.67304591240293	0.723819605790117
ACKR4	-0.97450469287606	0.0628951414384203	0.0940964942792589
ACLY	-1.38990960056865	4.56654482168362e-06	3.41117684360634e-05
ACMSD	-2.42432176633605	0.00024021893814245	0.000875503734128976
ACO1	-0.000148512735420547	0.999445550796341	0.999445550796341
ACO2	1.66505783898361	6.33944392163625e-08	1.41793443500123e-06
ACOD1	1.00657209035152	0.0231601512274382	0.0388598614149536
ACOT1	1.8677190845084	0.00456537744354859	0.0110141676499952
ACOT11	3.20482978789109	3.05303893835573e-06	2.50585280314744e-05
ACOT12	-1.37681727477561	0.0180325779327075	0.0358945296485085
ACOT13	1.03039144109091	3.22404650182609e-05	0.000164305346713533
ACOT2	0.542913899484574	0.0490912854230794	0.0757303696845033
ACOT4	3.55441453963114	7.64496668683118e-06	5.10926208082985e-05
ACOT6	2.47356372783139	5.96659428521463e-05	0.000272333743459825
ACOT7	0.7848655520356	0.0242202817931585	0.0404873505728431
ACOT8	0.724051572287726	0.000417520532962568	0.00139717998928187
ACOT9	-0.260336318348658	0.121927706851767	0.166820992716682
ACOX1	-0.468798387556773	0.0238964820962786	0.0399944522246549
ACOX2	2.14017385588533	0.00037467562589627	0.0012737007628918
ACOX3	-0.350384995418925	0.0221223456097001	0.0388598614149536
ACOXL	0.860657887944953	0.0932027596200757	0.133071087733928
ACP1	0.176408145533888	0.226416099729498	0.285681643302291
ACP2	0.697088624195194	0.000211438837052432	0.000786696667305823
ACP4	-1.50232823576835	0.00300621668958303	0.00764103253711258
ACP5	1.83284108565615	0.00582217226785939	0.0135062134538828
ACP6	0.107543455450806	0.779278353832427	0.817251811746205
ACP7	6.63969824972865	4.13166145599458e-09	2.41409419746997e-07
ACPP	0.348067061696926	0.614142341437666	0.671760990607876
ACR	1.83346121066105	5.89730736493132e-05	0.00026975127184821
ACRBP	-2.09991460940469	1.35212822179851e-06	1.34584595512434e-05
ACRV1	0.0446202454902153	0.881337859986154	0.903826103141708
ACSBG1	3.53201070320646	2.08377198728933e-05	0.000115276379235236
ACSBG2	-3.13984428509273	7.51578649347069e-05	0.000330386164173633
ACSF2	1.66569551141496	0.00150865267448598	0.00422354017526942
ACSF3	0.293751309835139	0.170469012156952	0.222567621072238
ACSL1	0.237664950687902	0.458451107648029	0.52469729178322
ACSL3	0.529105936953382	0.0260777397576419	0.0432824863942494
ACSL4	-0.242550576817803	0.45291142035714	0.519497719656134
ACSL5	1.22931618444588	0.000919671517528908	0.00275535663405409
ACSL6	2.60122811516467	2.01817233636452e-06	1.8237748539647e-05
ACSM1	0.26872845946479	0.686588498234507	0.735808344681903
ACSM2A	1.00657209035152	0.0231601512274382	0.0388598614149536
ACSM2B	0.741768900794952	0.113551668259224	0.157203118842778
ACSM3	0.00645416370290651	0.985380049801755	0.988725057705431
ACSM4	-0.050907224527995	0.892086434705558	0.912844449465797
ACSM5	4.76210580628582	5.9508579423758e-06	4.2089772580462e-05
ACSM6	-1.49342929268683	0.0209556358257462	0.0388598614149536
ACSS1	2.27776689073859	0.000282560319797466	0.00100394078335583
ACSS2	0.701323997384768	0.00149125711899288	0.00418336676905366
ACSS3	1.80504975643274	0.000844716188427512	0.00256434837701129
ACTA1	0.113991984453983	0.776281611106838	0.814548031857454
ACTA2	2.26415290370405	0.000566377127927851	0.00181749367883438
ACTB	-0.416690525367655	0.0100541812729558	0.0217727150982834
ACTBL2	1.00657209035152	0.0231601512274382	0.0388598614149536
ACTC1	2.54966289692478	0.000500721843655368	0.00163497164841684
ACTG1	-1.39675185171961	8.0444285775477e-08	1.68622488073893e-06
ACTG1P17	1.50029932619582	0.00590635304728458	0.0136678788521827
ACTG1P20	-2.32994598345822	4.5841671907724e-07	5.91408221390753e-06
ACTG1P4	-0.427951261555285	0.415415806120272	0.481982236346739
ACTG2	1.53944386585114	0.0384523068003021	0.0611315234268692
ACTL10	-0.156306730074865	0.664064345922551	0.715775782017979
ACTL6A	-2.12615507796504	0.000205619863325185	0.000769090089461221
ACTL6B	-1.11812808607064	0.000349533379922087	0.00119870083045391
ACTL7A	0.215713539767042	0.669041664470277	0.720110251534705
ACTL7B	1.00657209035152	0.0231601512274382	0.0388598614149536
ACTL8	0.678496479023379	0.318960152590539	0.385170322342746
ACTL9	1.00657209035152	0.0231601512274382	0.0388598614149536
ACTN1	1.70039468660616	9.41374270450067e-06	6.0307354154402e-05
ACTN1-AS1	0.330875800266804	0.602879285932553	0.661863385322569
ACTN2	0.361836862428438	0.675806337249976	0.726386825368202
ACTN3	0.0594777605194884	0.887293116498545	0.908618177095614
ACTN4	1.15024471813364	5.69035930469378e-06	4.06223112576902e-05
ACTR10	-0.198346071766298	0.388852138947992	0.455256269570045
ACTR1A	-0.284101095953313	0.0739141927960932	0.108551592200099
ACTR1B	1.35690602272508	1.61765986108464e-06	1.54558000884564e-05
ACTR2	0.276009071136215	0.165979522780986	0.217513233155229
ACTR3	-0.948677573465676	9.67504921830655e-06	6.15759264913263e-05
ACTR3B	-0.0762939186611356	0.799120269800125	0.834127102950369
ACTR3BP2	1.00657209035152	0.0231601512274382	0.0388598614149536
ACTR3BP5	1.00657209035152	0.0231601512274382	0.0388598614149536
ACTR3C	2.26530018382199	2.33629847575317e-05	0.00012675396307461
ACTR5	-0.99425934629548	0.000274488883030516	0.000979759998111522
ACTR6	-0.147641537348793	0.502113702430255	0.566582442517101
ACTR8	-1.18226075215592	9.94664187892385e-07	1.06494284509285e-05
ACTRT1	0.751453979054022	0.173292872766121	0.225825206315179
ACTRT2	1.00657209035152	0.0231601512274382	0.0388598614149536
ACTRT3	1.35370035901173	0.000424154630951206	0.00141633559092544
ACVR1	-1.32822940682689	1.68753107440417e-05	9.67244430987036e-05
ACVR1B	-0.828324833314799	0.000766184106109131	0.00235844517028135
ACVR1C	1.01421828790194	0.0645497171604246	0.0962885170188497
ACVR2A	-2.29361996983952	2.93488046662785e-09	1.93594332701206e-07
ACVR2B	-2.56741565740464	4.30356782160005e-10	5.58292290012126e-08
ACVR2B-AS1	-1.88983316741028	3.11752573526071e-05	0.000159849136180759
ACVRL1	0.502700505286661	0.127750704869823	0.173144506902039
ACY1	-0.148231137473264	0.644914533960741	0.698747182744861
ACY3	1.63839991203169	0.0962715807029155	0.136775230043428
ACYP1	-0.83430643006623	0.000163517827968128	0.000632588601869411
ACYP2	2.57036212513374	6.47544837944965e-09	3.13199527177544e-07
ADA	1.30742686393412	0.00488539321305493	0.0116597319008632
ADA2	0.0995733746861575	0.834131377389999	0.86422050729585
ADAD1	1.00657209035152	0.0231601512274382	0.0388598614149536
ADAD2	2.87203761261196	4.06325058314403e-06	3.12066505668288e-05
ADAL	-0.174918436531906	0.416134253350361	0.482647938706813
ADAM10	-0.798031623813108	0.000173932788039226	0.00066494835191617
ADAM11	1.61172085415521	1.74114661112075e-05	9.92242720319576e-05
ADAM12	-1.90836847114473	0.00012286620325758	0.000498704799629369
ADAM15	0.616375471598639	0.013304462642391	0.027657126961851
ADAM17	-0.839399194464364	0.000377819767572769	0.00128252208062098
ADAM18	-0.829009212673971	0.256763289251487	0.318681809679572
ADAM19	-1.03422177213436	0.00157240190224899	0.00437971773837134
ADAM1A	-1.58682186833505	2.01536039190477e-07	3.25679449905663e-06
ADAM2	1.00657209035152	0.0231601512274382	0.0388598614149536
ADAM20	-0.748811178583901	0.0987710067651508	0.139960056979977
ADAM20P1	0.062875773906002	0.814491835051051	0.846991709653845
ADAM21	0.906123089291331	0.144306565212287	0.192181054195968
ADAM21P1	-0.351477833321094	0.490679327988622	0.555693922491989
ADAM22	0.791240659342619	0.054827152497827	0.0833671184461
ADAM23	0.660144714660657	0.077596403758148	0.113282502291748
ADAM28	0.469507127801498	0.401444247382212	0.467905427846275
ADAM29	3.18495471133395	8.26193837693057e-05	0.000357181038598091
ADAM30	1.00657209035152	0.0231601512274382	0.0388598614149536
ADAM32	1.02332737457212	0.00242215612359084	0.00633155352535203
ADAM33	0.784765218364625	0.0867586231717658	0.124941684216387
ADAM3A	0.740782187154406	0.108790873884134	0.151836453055312
ADAM5	1.00657209035152	0.0231601512274382	0.0388598614149536
ADAM6	1.00657209035152	0.0231601512274382	0.0388598614149536
ADAM7	-0.284212613909992	0.707305507836747	0.753999632071978
ADAM8	0.064625296140266	0.809399955448185	0.842822669327561
ADAM9	0.592738289458621	0.00304524008392935	0.00772928273911243
ADAMDEC1	0.86163424109184	0.138582630985426	0.185776624154123
ADAMTS1	3.13894675414363	4.99848075129546e-05	0.000235369074457553
ADAMTS10	-1.54883391211706	8.46060272189545e-06	5.5386468785809e-05
ADAMTS12	-4.31356119525618	4.31507473135886e-06	3.28426695084618e-05
ADAMTS13	0.579715537804837	0.0216218622040028	0.0388598614149536
ADAMTS14	0.367198100711935	0.438418094619176	0.505256190279952
ADAMTS15	-1.37071645187229	0.00129521496115833	0.00370689601152202
ADAMTS16	-0.113892796749346	0.799302362727069	0.834279879851591
ADAMTS17	1.35545676490367	0.000760175477244221	0.00234180179012266
ADAMTS18	0.433425123353165	0.612002634770341	0.669769579815449
ADAMTS19	1.38761716266103	0.000344467302447459	0.00118445825054493
ADAMTS2	0.379623764864741	0.344494414658625	0.410569544056222
ADAMTS20	-0.00122990081829978	0.997818882511809	0.998203612609599
ADAMTS3	-1.41485181939032	0.0127005978981636	0.0265912007101245
ADAMTS4	3.86369151118964	1.62028110813758e-05	9.36051067692249e-05
ADAMTS5	-1.32461503426881	0.00615639474706622	0.0141675346150333
ADAMTS6	-2.70090161089092	2.58282614745094e-05	0.00013719621715486
ADAMTS7	-5.26470900562982	7.49562808723539e-10	7.96665381911833e-08
ADAMTS7P1	0.378962399013043	0.346557554200524	0.412481036145391
ADAMTS8	3.6831323219311	5.92812958586299e-07	7.16774569552582e-06
ADAMTS9	-1.978893199265	0.000240672522756056	0.000876746346158607
ADAMTS9-AS2	1.03883224797796	0.0563489538943509	0.0853697802106655
ADAMTSL1	-2.97421753567213	0.000133209638016087	0.000533337861692722
ADAMTSL2	2.48817077035395	5.00809201750237e-08	1.20081002953454e-06
ADAMTSL3	-1.69282863992671	0.0892136907019599	0.128088347982136
ADAMTSL4	0.321510154006002	0.172094409340886	0.22448894209927
ADAMTSL5	1.29935651598541	0.00887453251597913	0.0194965856412295
ADAP1	3.37176068232749	4.79013236257877e-08	1.16421944563741e-06
ADAP2	0.429837573974565	0.248566037228442	0.310023797421287
ADAR	-0.026690510818973	0.869361749680632	0.893427788785866
ADARB1	0.43669403041677	0.0793289222349883	0.115523324134886
ADARB2	2.9196720146694	2.18821116006392e-06	1.94063497146421e-05
ADARB2-AS1	4.02220015778529	7.83164994285628e-06	5.20571755808816e-05
ADAT1	-0.991245155770291	0.00019552125500871	0.000736389810598126
ADAT2	-1.46980138655952	1.60386757353263e-06	1.53365731816382e-05
ADAT3	-0.0687367617868445	0.853572402732098	0.88119586083369
ADCK1	0.907529287603696	0.000577138787365635	0.00184638550812097
ADCK2	0.537334476746922	0.00543073585134962	0.0127745656154795
ADCK5	-0.252715525649714	0.194672525768066	0.250222829812853
ADCY1	-0.742257380562865	0.180437686970812	0.233934841400002
ADCY10	-0.100111974995712	0.761424641534227	0.801371379838001
ADCY10P1	-0.719224833821928	0.0688010881187186	0.101827004007111
ADCY2	1.88855841445154	5.10979406474109e-05	0.000239788587632173
ADCY3	0.491134917141857	0.0141224104066922	0.0290855887640386
ADCY4	0.759221642663606	0.00658045625605672	0.0150146798939985
ADCY5	0.673722335129246	0.00247074666672338	0.00644558210419591
ADCY6	-0.685604750055939	0.000570230418419879	0.00182703766472593
ADCY7	0.240445305429041	0.245996613289572	0.307262204703118
ADCY8	0.622137337782489	0.197431431692591	0.253239294779109
ADCY9	1.04180588726241	0.000142174879690784	0.000562540862368568
ADCYAP1	1.41883319603396	0.0013941845301472	0.0039494847705286
ADCYAP1R1	-0.224495419489725	0.419867624130813	0.48661548992846
ADD1	0.269232336176873	0.0407313876663267	0.064312572411684
ADD2	-2.23723122900974	0.000309520087385629	0.00108262485927828
ADD3	1.60710319138143	0.000336893880998838	0.001163212925507
ADD3-AS1	2.92818919702807	4.98641120612723e-06	3.65926109598608e-05
ADGB	-0.449042879087922	0.576108209793752	0.636392582756701
ADGRA1	2.74462455451472	5.84521966895689e-08	1.34474605408682e-06
ADGRA2	0.616001172896114	0.0258706887984693	0.0429754893741949
ADGRA3	-0.773505165850688	0.0347631538257138	0.0559315953391164
ADGRB1	1.5287307418767	1.40991633287703e-05	8.36882467946403e-05
ADGRB2	0.562831941249863	0.065789997447247	0.0979384311099492
ADGRB3	-0.393570593480111	0.0339610861520737	0.0548085785290671
ADGRD1	0.151633473238765	0.713905074674909	0.760268043906317
ADGRD2	-0.157621442761908	0.842997541227287	0.871936374255775
ADGRE1	1.59470303180671	0.0213512650610611	0.0388598614149536
ADGRE2	3.11460509199238	2.6190053440717e-07	3.90526141694881e-06
ADGRE3	2.12649466550793	0.00076449742006198	0.00235387384702892
ADGRE4P	1.79182327862155	0.0360849034656611	0.057780880533954
ADGRE5	3.19265083703875	2.50777443585219e-07	3.78288377594216e-06
ADGRF1	-0.488489014278034	0.440612856171719	0.507459965694984
ADGRF2	-1.03516372213992	0.0396119116123375	0.0627656747003931
ADGRF3	0.296039983992742	0.275297873931506	0.338804714565964
ADGRF4	-0.956563390923791	0.0807042427778506	0.117225974938143
ADGRF5	1.89617769607713	3.68220124840673e-08	9.57495337990484e-07
ADGRG1	-0.140105832914901	0.737224110583391	0.779696553568222
ADGRG2	-3.83713756364643	0.000294881038542563	0.00104030323780139
ADGRG3	-1.29422435971273	0.122297191858161	0.167267716691847
ADGRG4	1.47875484907228	0.0115962068897505	0.0245318922886904
ADGRG5	-0.917953360562735	0.067955256522763	0.10069953008396
ADGRG6	-3.44378551677479	5.55630133509702e-07	6.8251021817912e-06
ADGRG7	1.00657209035152	0.0231601512274382	0.0388598614149536
ADGRL1	0.148970635565004	0.483049056175963	0.548489108230728
ADGRL2	-0.960748614122447	0.00139905890996084	0.0039599302553328
ADGRL3	-0.766306169428682	0.021727939340882	0.0388598614149536
ADGRL4	0.153536533321088	0.733799261062501	0.776707608225849
ADGRV1	-0.487455160538168	0.298171828788016	0.36341199300741
ADH1A	-2.40959055970359	5.67029187297682e-05	0.000260849065259814
ADH1B	1.93696087940527	0.00318530588597271	0.00803674529911927
ADH1C	0.609351352113758	0.276236246885246	0.339852086460347
ADH4	-2.86274471926773	4.71018107486583e-05	0.000223915794542329
ADH5	-0.71144622775672	0.011504329755925	0.0243573854502315
ADH6	-3.66476255033969	3.23819220061206e-07	4.56336910540086e-06
ADH7	0.478669302184656	0.333377035244355	0.399564398314532
ADHFE1	1.98314704917505	0.000617254925165968	0.00195437556034583
ADI1	0.838269745997147	0.0909768974527861	0.13026744741354
ADIG	1.37738613750357	0.0500399527405035	0.077008785283205
ADIPOQ	1.9258411322844	0.000257890011971941	0.000929462829071892
ADIPOQ-AS1	1.00657209035152	0.0231601512274382	0.0388598614149536
ADIPOR1	0.911187409643069	1.11169505151702e-05	6.89270076213814e-05
ADIPOR2	0.435851262718331	0.10083357939603	0.142510889267443
ADIRF	4.56995538574822	4.52074958246669e-06	3.3867187520109e-05
ADK	0.0475936887810799	0.813409267513224	0.846129713368732
ADM	-0.138547593395559	0.801883594030254	0.836413266815584
ADM2	-3.83355088140471	0.000756770650427763	0.00233254375107427
ADM5	0.152945307402542	0.54703505491196	0.608769745377171
ADNP	-1.99939462219073	1.07666624578857e-09	1.03609346588173e-07
ADNP2	-0.814244352476628	7.11705619368592e-05	0.000315531382530397
ADO	0.178662912046643	0.384733148413592	0.451044469756291
ADORA1	2.8351713548135	3.44580007684443e-08	9.15132343445666e-07
ADORA2A	-1.43104716623851	0.00280144394146637	0.00718546984591183
ADORA2A-AS1	-0.945912999140949	0.0190722788511074	0.0376368447098968
ADORA2B	1.27674615297986	0.033331986154952	0.0539200006029985
ADORA3	1.19492957571481	0.0238576649951019	0.0399355079068549
ADPGK	-0.208569439714391	0.1848085718576	0.239097177763135
ADPGK-AS1	0.569160222776629	0.313624828088875	0.379571543521475
ADPRH	0.0958996893397069	0.830101402327753	0.860732586401215
ADPRHL1	2.19904288511019	1.29758192928983e-06	1.30432567860786e-05
ADPRHL2	-0.487697022952324	0.00749231532816176	0.0168203870199867
ADPRM	-1.55743322242088	5.41430000707503e-07	6.68231075397511e-06
ADRA1A	2.57356997199047	1.22352929263285e-05	7.46164338267683e-05
ADRA1B	3.55655626758971	3.464677388206e-07	4.79003444002358e-06
ADRA1D	4.36359834633085	3.83958652413096e-08	9.86338668041608e-07
ADRA2A	-3.18799748077625	5.67573684575172e-07	6.92445825941215e-06
ADRA2B	3.79690182183138	2.2217243697828e-06	1.95919832293686e-05
ADRA2C	1.00366851500354	0.0164717089105583	0.0331749935113374
ADRB1	4.06874563054019	1.64952167489022e-07	2.77907508155566e-06
ADRB2	1.37212289224621	0.0223291331456741	0.0388598614149536
