Gene	Log2.Fold.Change	p.value	FDR
ABCA1	-1.43615838142761	0.00117574387589817	0.00270548389661262
ABCA10	2.22816268136414	5.61175356472746e-14	4.67508106681684e-13
ABCA11P	-0.399791520090265	0.0390151875656269	0.0672316580977097
ABCA12	-1.97014573831161	2.37176024435473e-08	1.06130581480804e-07
ABCA13	-2.43654608372323	0.0285524329258078	0.0505201906239219
ABCA17P	0.752296312137313	0.000751477484319378	0.00178129226448832
ABCA2	2.78940118708558	4.87657661895447e-16	4.98153912522911e-15
ABCA3	0.624086756515556	0.0161511560372715	0.0300733095487847
ABCA4	-0.302764008305774	0.639093939312531	0.734180720841233
ABCA5	1.02890533207035	0.0179151661247705	0.033067986896281
ABCA6	2.25094175397468	7.94126366539334e-09	3.77813236083428e-08
ABCA7	1.18964829603262	0.0138735137306406	0.0261892482004315
ABCA8	3.88529571721498	1.50670297956342e-11	9.77079574292459e-11
ABCA9	1.66630326305616	4.98676129680858e-05	0.000142825104591639
ABCB1	2.5008824472018	2.08585297670173e-13	1.62239731893421e-12
ABCB10	-0.652526150947623	0.00224001628555251	0.00492445474048702
ABCB11	-2.06665596325928	0.00396228140062622	0.00833485591353536
ABCB4	-1.91634496144772	0.000279377763685805	0.000711107236187457
ABCB5	-1.15238373601794	0.311741682998049	0.415629744168686
ABCB6	-0.149415919533468	0.342798877247388	0.450154353251162
ABCB7	-1.08833763793312	5.46595914183215e-07	2.07122339145959e-06
ABCB8	-0.0176967006329646	0.908545019103312	0.940519846370946
ABCB9	0.614721324397157	0.00130065600312782	0.00296731602457704
ABCC1	-0.612611884421039	0.0318781967179661	0.0558701859472065
ABCC10	-0.713101947313258	3.93750314591455e-05	0.000114145023629945
ABCC11	1.5214812220403	3.68154304726898e-05	0.000107130305819336
ABCC12	4.56615013884341	2.39430782603099e-23	4.7823735087539e-22
ABCC13	0.918703114557822	0.45399292460953	0.566784392639448
ABCC2	-0.684256001674359	0.148893690905621	0.220630479885845
ABCC3	4.44136491882123	2.20754050775801e-24	4.84214304421523e-23
ABCC4	-1.70566654797362	3.64585700099287e-05	0.000106149463063652
ABCC5	-0.33966583431986	0.0599141756416532	0.0986120705543373
ABCC5-AS1	-3.04473649981253	0.0322218617730159	0.0564199752671556
ABCC6	0.756027554722758	0.0148361079620749	0.0278324606910741
ABCC6P1	3.08831593523949	2.13745402835693e-08	9.60667584670287e-08
ABCC6P2	2.63594833497817	0.00485994414845699	0.0100506624768822
ABCC8	2.19756786991161	1.83673778855666e-09	9.4059916543608e-09
ABCC9	1.09620701174457	0.0017061391839733	0.0038216662602689
ABCD1	-0.548239834982327	0.00556645555241483	0.0113888034821557
ABCD2	0.269785027466376	0.375297245703783	0.48478813240426
ABCD3	-0.588471598391467	0.0144155422828404	0.027116995181646
ABCD4	-1.01024482522029	8.66347556515747e-05	0.000239187744946921
ABCE1	-0.707633895825929	0.000834433131341124	0.00196145732341988
ABCF1	-0.348766883274948	0.0449301350284793	0.0763680577316328
ABCF2	0.439307236556277	0.00180496351060494	0.00402663032752674
ABCF3	0.576532517488387	0.00262655769612293	0.00570119555774856
ABCG1	0.905736008357146	2.27245891340773e-05	6.81229578122173e-05
ABCG2	2.38499517389185	5.3700811901134e-08	2.29983992194675e-07
ABCG4	1.8045551333648	2.83028141189774e-08	1.25418708630511e-07
ABCG5	1.37148978766054	2.15389213567339e-05	6.48222419956028e-05
ABCG8	1.63297559165341	7.89066245193666e-05	0.000219432837592618
ABHD1	1.81281064854691	5.50573594664346e-05	0.000156643299107952
ABHD10	0.164611015080899	0.3975113105352	0.508189072324261
ABHD11	1.7531984499557	6.65424136787062e-16	6.69544023562666e-15
ABHD11-AS1	-1.09944348513412	0.241260587048257	0.334876875662194
ABHD12	2.06393458850098	6.97656285075532e-45	5.84614165134387e-43
ABHD12B	6.22916093612262	7.19625889446431e-33	2.90723438425703e-31
ABHD13	-0.0746347890127981	0.739546675623351	0.816718418814524
ABHD14A	1.35164712376994	1.74903208937392e-08	7.94920262314607e-08
ABHD14A-ACY1	0.679043214963423	0.61467391617562	0.712820298661334
ABHD14B	1.32349476110843	1.79204434372278e-07	7.22883325715328e-07
ABHD15	1.76798047569358	2.97677165731667e-08	1.31611099737752e-07
ABHD16A	-0.226970831162825	0.180822487100091	0.26135318644867
ABHD16B	1.19514380871744	0.000268707418841624	0.00068565618520168
ABHD17A	2.12840075384373	3.0902239650722e-23	6.1437891101695e-22
ABHD17B	-0.142587998647693	0.635598073948408	0.73093437773889
ABHD17C	-0.473505168428056	0.0989395168695558	0.154262186009133
ABHD18	-1.23321093707742	3.92301354855289e-16	4.04793105548613e-15
ABHD2	0.108682933139945	0.55441461125558	0.664207653337132
ABHD3	-0.240205302489566	0.578714839961613	0.686913669388398
ABHD4	0.601241827704817	0.149256482915303	0.221045914497692
ABHD5	-0.310072003132286	0.296458762061184	0.398573161427458
ABHD6	0.639378093724327	0.00166512965018003	0.00373565794349112
ABHD8	2.20893690392295	7.12934991127928e-22	1.26083111538964e-20
ABI1	0.755425338959095	4.00980656996716e-06	1.33818249127155e-05
ABI2	-0.370739355286353	0.089507641625215	0.141081405447767
ABI3	1.53118808019516	6.07923021645e-05	0.000172183320046587
ABI3BP	-1.79442341587308	9.05218287370113e-06	2.87941024624313e-05
ABITRAM	0.682750118038014	1.83501704235483e-05	5.56943768995412e-05
ABL1	-0.912523545437961	0.000123460655168131	0.000331889470509617
ABL2	-1.19284087785892	2.41823478384082e-07	9.56944707304063e-07
ABLIM1	0.425754765059479	0.265093502505271	0.362631412813612
ABLIM2	3.26906016364478	3.35357752461417e-20	5.10944212059823e-19
ABLIM3	0.21907735362548	0.236945147897842	0.329997228637571
ABO	3.24927830447817	1.62704900781182e-09	8.39630871195073e-09
ABR	1.1827763169379	1.76280824876716e-08	8.00333598995832e-08
ABRA	3.47974302206407	8.95709974521974e-05	0.000246449010231849
ABRACL	-1.52884052970278	3.45885055793676e-12	2.40127062035143e-11
ABRAXAS1	-1.19136173439855	6.59403152070465e-08	2.79666200439217e-07
ABRAXAS2	-0.182822417996178	0.238401913915674	0.331681552455999
ABT1	0.274535331372822	0.0969025505160768	0.151391268929494
ABTB1	2.11361669993526	2.76144819454149e-15	2.6165453475841e-14
ABTB2	-0.444577620118781	0.258429108492265	0.355100002265953
ACAA1	0.912107228205867	4.12837681035675e-08	1.7902150664195e-07
ACAA2	0.811515331121334	0.0843664795054433	0.133754321066497
ACACA	-0.69939189280091	0.00607041526369486	0.0123130246063523
ACACB	1.75178943558933	1.12473616962576e-05	3.52746203374441e-05
ACAD10	-0.666738438372346	0.00206567644341632	0.00456928140484294
ACAD11	0.0806306726414563	0.746881595958575	0.822954645667644
ACAD8	0.0300719969896502	0.828382305665698	0.88188862513763
ACAD9	0.379767422428724	0.0171891970029658	0.0318073539297527
ACADL	-1.09893803762091	0.0157209200286184	0.0293460821835993
ACADM	0.300510532756875	0.263340417268049	0.36057819820222
ACADS	2.03867050275113	1.33579500171459e-07	5.46130634205859e-07
ACADSB	0.962574939561656	1.91103010570127e-09	9.76081376845327e-09
ACADVL	0.944805138423709	5.63138666815489e-05	0.000160048366196686
ACAN	2.91181096824146	2.76071059164929e-15	2.6165453475841e-14
ACAP1	0.168940524844668	0.567770632443519	0.676882049971011
ACAP2	-0.565388874434585	0.0323262512194516	0.0565814899771275
ACAP3	0.13554867396009	0.541887984701584	0.652004097134913
ACAT1	-0.175677814865834	0.462144270756095	0.575353658885714
ACAT2	-1.2702732716167	1.26639353542782e-06	4.55510967840336e-06
ACBD3	-0.543415273921957	3.11757964677422e-07	1.22040727340512e-06
ACBD4	1.85945386794904	2.5795981298537e-11	1.63333940618718e-10
ACBD5	0.56285972552242	0.00481458321853622	0.00996293564359514
ACBD6	-1.02205226672367	5.33196302426578e-05	0.000152224209204884
ACBD7	2.55238655444326	4.09692693262409e-06	1.36386214398901e-05
ACCS	0.252789037482167	0.354526853237598	0.462694534017944
ACCSL	-0.931631495884546	0.487897086860293	0.60134262035777
ACD	-0.327967887915088	0.0809656435982617	0.128934376547391
ACE	0.592415927872473	0.0285280141185159	0.0504978099571254
ACE2	-0.853480414719098	0.238011434793538	0.331208973008796
ACER1	0.692094243807773	0.663659565757473	0.755910852958974
ACER2	-0.720536702778105	0.0245897042501745	0.0441199678466664
ACER3	0.562513527356622	0.0761465480706318	0.122203617057769
ACHE	1.85020246113817	1.52386385435979e-06	5.41851937737878e-06
ACIN1	-1.37885428439564	5.28552500010382e-16	5.38135179412563e-15
ACKR1	-0.155788677649917	0.593737978195459	0.701292099341977
ACKR2	0.531436055897642	0.231519761542215	0.323723238469795
ACKR3	0.60080131991599	0.236298267551915	0.329210203934059
ACKR4	-0.527361720176098	0.338102256776871	0.444803729447898
ACLY	-1.25343583240171	3.88913948316365e-09	1.91880911207053e-08
ACMSD	-2.58980444240892	9.51287052222997e-06	3.01477468522496e-05
ACO1	0.242793503690689	0.318291103756206	0.422759009211697
ACO2	1.80942190173987	3.98198839505985e-25	9.24476353363895e-24
ACOD1	NA	NA	NA
ACOT1	2.37711844656517	5.63266795927489e-06	1.84532671139836e-05
ACOT11	3.56347933524922	2.47797474197061e-15	2.36255618510016e-14
ACOT12	-1.65657672455635	0.0583348995952661	0.0964098818272457
ACOT13	1.22353700286242	6.83591018144542e-12	4.5955482673885e-11
ACOT2	0.800380480801195	0.00489174449648935	0.0101096052927446
ACOT4	3.28224366905162	1.33013345432741e-13	1.06035016210448e-12
ACOT6	2.62066479491552	4.20719425150261e-08	1.82297686347246e-07
ACOT7	0.981117701271649	0.00314161459621761	0.00672996967426204
ACOT8	0.850806065341595	4.67570664850011e-07	1.78718886018037e-06
ACOT9	-0.0797165580426613	0.615300429699321	0.713174023012202
ACOX1	-0.249965897763497	0.231024064650961	0.323156509839098
ACOX2	2.59252326877513	1.5323190267152e-07	6.22562646990424e-07
ACOX3	-0.217663750981999	0.0616263017808281	0.10114823456789
ACOXL	0.951742400345011	0.113096045584741	0.173283077629016
ACP1	0.296599834637368	0.0238935390554365	0.0429853780020466
ACP2	0.812599474531893	2.25850322523356e-09	1.14456440320601e-08
ACP4	-1.10680612975969	0.00454318022265407	0.00944108322545531
ACP5	1.9520356331898	0.00122307363475163	0.00280583633971681
ACP6	0.479013417300893	0.228549342427958	0.320245990633844
ACP7	7.97938283504742	2.33216799378445e-16	2.45363745966964e-15
ACPP	0.652944415887247	0.517813095751876	0.62902217890186
ACR	1.98525843982822	4.18404869206381e-05	0.000120818700420181
ACRBP	-2.02782726129381	1.79437279420953e-16	1.90464548151325e-15
ACRV1	0.123749025664237	0.658137378112671	0.751176538189573
ACSBG1	3.98247373187747	1.97525479877122e-13	1.54308688795485e-12
ACSBG2	-2.52932254205644	2.13688558351952e-10	1.22013493579081e-09
ACSF2	1.95854055317829	2.40573690128827e-05	7.1877253490858e-05
ACSF3	0.461927609053207	0.0221536851130028	0.0401384820516932
ACSL1	0.479028832848212	0.1720765251079	0.250212540948598
ACSL3	0.611729493826715	0.0189214929356264	0.0347877842350923
ACSL4	-0.161866617259049	0.653785123321319	0.747362169108437
ACSL5	1.53311903365603	4.69039013030187e-06	1.5503582292024e-05
ACSL6	2.5306009793339	4.29865331208908e-12	2.95465270268936e-11
ACSM1	0.713722242502968	0.302355885172444	0.405029252449062
ACSM2A	NA	NA	NA
ACSM2B	0.647091798405776	0.835516707873261	0.88188862513763
ACSM3	0.0286732548779048	0.942852301770031	0.963604934615088
ACSM4	-0.0451288800596551	0.916558264343302	0.945971031353982
ACSM5	5.42891293805843	2.56162674146024e-14	2.20513711307404e-13
ACSM6	-2.57371921769215	0.0250937665753404	0.0449529420103718
ACSS1	2.5840375877687	9.26115583360009e-08	3.85393433447894e-07
ACSS2	0.812097189822174	2.12735117353803e-05	6.40864167599183e-05
ACSS3	2.47195692702021	1.0603849481456e-06	3.85810344430452e-06
ACTA1	0.239586829272709	0.551646753709048	0.661243696433724
ACTA2	3.27219141427121	NA	NA
ACTB	-0.291431920979362	0.0143838493640565	0.0270621238868392
ACTBL2	NA	NA	NA
ACTC1	2.13014605933534	5.79845923482745e-05	0.00016457865507478
ACTG1	-1.28031959159515	5.30807473211802e-31	1.86670195333436e-29
ACTG1P17	1.55031823722121	0.000875723250416596	0.00205311641179637
ACTG1P20	-2.19338710798379	2.30518680421294e-17	2.66151062023552e-16
ACTG1P4	-0.279388212158618	0.577267623116645	0.685613168591422
ACTG2	2.77782184312899	NA	NA
ACTL10	-0.197730089864322	0.609112663781853	0.707722735386899
ACTL6A	-1.73973414227769	4.83887453080365e-05	0.000138923362466274
ACTL6B	-0.950995964312079	0.000827325240319783	0.0019462420282202
ACTL7A	-0.330177719663522	0.913233846520713	0.943674974738071
ACTL7B	NA	NA	NA
ACTL8	0.341865570809737	0.70082760997918	0.789028754554076
ACTL9	NA	NA	NA
ACTN1	1.84859257557233	6.56152414992744e-11	3.95943223809405e-10
ACTN1-AS1	-0.491871105122295	0.778286181245056	0.850741154653194
ACTN2	-0.594553923697946	0.40487130526274	0.515846008225711
ACTN3	0.319536369109177	0.479485078369991	0.59303655928669
ACTN4	1.29657694092908	1.78136858489165e-12	1.26914376895037e-11
ACTR10	-0.0437214504682159	0.852870245473019	0.89636624971488
ACTR1A	-0.146044056652954	0.322715063929807	0.427470426145244
ACTR1B	1.46197321926021	3.4470154305575e-16	3.57569511684331e-15
ACTR2	0.439451844457716	0.0339604304219338	0.0591757441074408
ACTR3	-0.828016774817534	1.9355112581565e-09	9.87879788483777e-09
ACTR3B	-0.043503359390675	0.898595353550735	0.933133290946382
ACTR3BP2	NA	NA	NA
ACTR3BP5	NA	NA	NA
ACTR3C	2.47210057306103	2.40691881928852e-10	1.3652359204489e-09
ACTR5	-0.909970165555441	1.88513702206794e-07	7.58154469392605e-07
ACTR6	0.0175580027249839	0.936573155286331	0.958786319599254
ACTR8	-1.06087024719857	6.38316350213101e-14	5.27065525202904e-13
ACTRT1	0.591423277736951	0.670809720431071	0.762637666155458
ACTRT2	NA	NA	NA
ACTRT3	1.43994708490397	1.97250019690349e-06	6.88929896189736e-06
ACVR1	-1.13489049390181	9.11746685481139e-07	3.3479612969773e-06
ACVR1B	-0.682024170815112	0.00314972840358149	0.00674600376533848
ACVR1C	0.642135902554019	0.259753909070152	0.356600592433949
ACVR2A	-2.19493251457051	2.8091381947474e-32	1.08384231211729e-30
ACVR2B	-2.46904426431198	1.19089216300666e-45	1.04358613727321e-43
ACVR2B-AS1	-1.82359179781122	1.47057747702608e-09	7.62922080705281e-09
ACVRL1	0.88080127234119	0.00969702294208543	0.01889893123954
ACY1	-0.0631954150528698	0.832103746201438	0.88188862513763
ACY3	1.16657067932206	0.0922911288452942	0.144953803538638
ACYP1	-0.710508694793448	1.36531273541319e-07	5.57667341966559e-07
ACYP2	2.70858125434129	1.30952162003776e-33	5.5959876081773e-32
ADA	1.63381892726999	1.45851788399267e-05	4.50124092179698e-05
ADA2	0.339649649201182	0.471224590449114	0.584555017308413
ADAD1	NA	NA	NA
ADAD2	3.03386839561041	6.10363779766311e-13	4.5447843816546e-12
ADAL	-0.0667600950839461	0.717619641356907	0.798124721548565
ADAM10	-0.667537984203326	4.18161491279435e-05	0.000120764678391578
ADAM11	1.80372321456226	2.88387194976087e-09	1.44645361389456e-08
ADAM12	-1.72375945076019	5.83396686366758e-06	1.90777831035666e-05
ADAM15	0.760551159592586	0.000543244865778376	0.00132127991617661
ADAM17	-0.705866060611749	0.000230246549340215	0.000593802473725209
ADAM18	-2.4037178511576	0.132016052549448	0.198139533988019
ADAM19	-0.920729054404789	0.00237930037830116	0.00520877147824437
ADAM1A	-1.47924633343399	4.44055112391208e-22	7.99150190521493e-21
ADAM2	NA	NA	NA
ADAM20	-0.57965069893506	0.26476734159079	0.362322040644401
ADAM20P1	0.228552773925174	0.381101752029695	0.491073689604818
ADAM21	1.47714196185929	0.000365952569756128	0.000914433841165807
ADAM21P1	-0.114040206838758	0.899442503157049	0.933651436065277
ADAM22	0.894846917944756	0.0284696894491588	0.0504028866933528
ADAM23	0.947115032327221	0.00665886882136849	0.0134089978368532
ADAM28	0.588314395894784	0.260200652945893	0.357053950425082
ADAM29	3.14598924482377	5.42284237255617e-06	1.78066454272272e-05
ADAM30	NA	NA	NA
ADAM32	1.16700922930595	2.15028773058433e-05	6.47410138898177e-05
ADAM33	1.45196160431925	0.00531693106737816	0.0109126296648867
ADAM3A	0.647091798405776	0.835516707873261	0.88188862513763
ADAM5	NA	NA	NA
ADAM6	NA	NA	NA
ADAM7	-1.61461886120787	0.239672225197154	0.333146411904966
ADAM8	0.288901745013023	0.303639189358325	0.406570619194481
ADAM9	0.725416901676503	2.24861580041708e-06	7.79026262121242e-06
ADAMDEC1	1.16997849035683	0.65976814902725	0.752397338415425
ADAMTS1	3.7636259540594	6.708032686552e-11	4.0364857557339e-10
ADAMTS10	-1.33819259936443	2.58492734822826e-07	1.01896107082309e-06
ADAMTS12	-4.17889735366698	5.12116864115138e-12	3.49314180254307e-11
ADAMTS13	0.703911811394311	0.00450321391817467	0.00936438008653384
ADAMTS14	0.375723928616398	0.387593738554081	0.498003167193468
ADAMTS15	-1.02015691478369	0.0123651068540375	0.0235930154080595
ADAMTS16	-0.304665579278524	0.522554469435077	0.633610585480516
ADAMTS17	1.45420127590566	1.07769140224022e-05	3.3908236962243e-05
ADAMTS18	1.71864883265266	0.0301046663294337	0.0530304895794886
ADAMTS19	1.41317955742642	1.26286500216604e-06	4.54394163476449e-06
ADAMTS2	0.422226527899016	0.304346584840136	0.40736525475701
ADAMTS20	-0.208896593375285	0.701477995654172	0.789553081432504
ADAMTS3	-1.38943489685183	0.0044836408467414	0.00932729474828321
ADAMTS4	4.33679454588608	1.0872808971009e-17	1.29723858757556e-16
ADAMTS5	-1.32882854938549	0.000578647586277984	0.00140008436959568
ADAMTS6	-2.71382244133541	6.5329439792618e-12	4.40152996994736e-11
ADAMTS7	-5.08719526491476	6.33198832391575e-60	1.20206914623576e-57
ADAMTS7P1	0.633255512207091	0.109235986109113	0.168185629370034
ADAMTS8	3.48624452259037	5.95277068689891e-13	4.4478870350176e-12
ADAMTS9	-1.99011015324464	4.05115145522712e-07	1.56192129794271e-06
ADAMTS9-AS2	0.89194331347985	0.112249916504924	0.172195738620111
ADAMTSL1	-3.01056471145134	9.66383844881476e-11	5.71600943133938e-10
ADAMTSL2	2.65751002259693	3.01218288791527e-26	7.68339444846116e-25
ADAMTSL3	-2.38039505802337	0.000266874934716017	0.00068138551529731
ADAMTSL4	0.471618041504163	0.0206235868738552	0.0375983701208355
ADAMTSL5	1.73815350704721	0.000259698578498881	0.000663932058867596
ADAP1	3.34868833622429	4.16940964432473e-19	5.7593158847427e-18
ADAP2	0.916656479870066	0.0262183691273039	0.0467605964847792
ADAR	0.13189134307485	0.43558673085739	0.547854511629499
ADARB1	0.613759834971837	0.0237867335068143	0.0428009568183343
ADARB2	2.69501185640523	6.46861232340604e-10	3.50238948918997e-09
ADARB2-AS1	3.9884618519466	2.07827929229753e-11	1.33124059057529e-10
ADAT1	-0.890998762081988	7.59867147848155e-06	2.43875973303989e-05
ADAT2	-1.33251088364862	7.753072271743e-14	6.36262074879231e-13
ADAT3	0.106254191717389	0.759443869954227	0.834439146602032
ADCK1	1.0176159019898	1.42102039003741e-06	5.07385642594584e-06
ADCK2	0.669861835274578	0.000687457370558218	0.00164059801014739
ADCK5	-0.0757845482321983	0.694238581537048	0.783325087295617
ADCY1	-0.825165435520408	0.12412293284718	0.187989632549965
ADCY10	0.0118586945534085	0.972436404095621	0.979445434604334
ADCY10P1	-0.444145534774054	0.242877536377131	0.336642043701118
ADCY2	1.80452107008793	5.98295086698305e-07	2.25524972761414e-06
ADCY3	0.640981692348055	0.00294006014571547	0.00633234641022975
ADCY4	0.899388102948467	0.000132607732425061	0.000354833613070027
ADCY5	0.826430785120802	6.1393919369462e-05	0.000173795507827092
ADCY6	-0.529849999536599	0.00158227326416129	0.00356318770342096
ADCY7	0.337873934175515	0.118774614106862	0.18089833310759
ADCY8	0.42324942642258	0.36433038776744	0.473391875351284
ADCY9	1.2112680516	9.56838037985788e-07	3.50155059550855e-06
ADCYAP1	1.49275257506864	8.59983217368709e-05	0.00023758351550539
ADCYAP1R1	0.000618278519608867	0.998430134747388	0.998616339546856
ADD1	0.388717312032281	1.76022608755964e-05	5.36597556207607e-05
ADD2	-1.83870894556874	0.000170405541295787	0.000448422432762173
ADD3	1.97951419801162	1.59006703940209e-07	6.44560055352485e-07
ADD3-AS1	3.26624967313838	7.07140647603624e-15	6.44691082549636e-14
ADGB	-1.6699312175559	0.192532906216762	0.276342560160711
ADGRA1	2.91970924379801	9.9383075593748e-22	1.7318974310618e-20
ADGRA2	0.868052879092334	0.00266358128282911	0.00577629859272646
ADGRA3	-0.329657830990818	0.399103554354366	0.509860019533698
ADGRB1	1.69986465435068	1.547084539656e-09	8.00290753428996e-09
ADGRB2	0.775738321268555	0.0152758405342812	0.0285799172458922
ADGRB3	-0.266177072362036	0.125967219597283	0.190446740066312
ADGRD1	0.531722076975765	0.243836838424058	0.337680815100942
ADGRD2	-1.27807646893836	0.395289204082943	0.505800417893666
ADGRE1	2.51511706414079	0.12895671795678	0.194172774170621
ADGRE2	3.24414881296605	2.39702871919537e-19	3.38965458695973e-18
ADGRE3	3.10756172234151	0.0484825822637001	0.0817079988531372
ADGRE4P	2.56948273482872	0.00657237251299523	0.0132447661013409
ADGRE5	3.47352148728693	4.36263924965262e-28	1.27677131219029e-26
ADGRF1	-1.83599880681779	0.352180376471417	0.460360333682581
ADGRF2	-1.53270856684542	0.0517693361507311	0.0866403338356595
ADGRF3	0.430768182188551	0.0739572897541017	0.119010710359687
ADGRF4	-1.08175774015529	0.147860608714115	0.219292392974239
ADGRF5	2.04013858498289	7.18466393171157e-24	1.49491183960307e-22
ADGRG1	0.0900426540964608	0.827640292998453	0.88188862513763
ADGRG2	-4.35275262397756	2.27595219628615e-11	1.45092797963538e-10
ADGRG3	-1.17381807489553	0.119589944883896	0.182010890219889
ADGRG4	2.21151535861853	0.378774168927386	0.488490831051246
ADGRG5	-0.734084341620146	0.135631038519171	0.203124618703801
ADGRG6	-3.34777926484	1.37246734048259e-19	1.98017846434062e-18
ADGRG7	NA	NA	NA
ADGRL1	0.347225928264899	0.163319908196451	0.239165722617945
ADGRL2	-0.810992195480923	0.00396081013920775	0.00833257812163231
ADGRL3	-0.813960023648944	0.010769986132979	0.0208048394889387
ADGRL4	1.11725294783593	NA	NA
ADGRV1	-0.223515198994065	0.650185729980457	0.744159647844036
ADH1A	-3.47873192809499	0.000689363458842972	0.00164496383972185
ADH1B	2.75557470048426	6.64048042571229e-06	2.15053722965549e-05
ADH1C	0.322334831111704	0.85850285424282	0.900940471724629
ADH4	-4.31101182667781	7.62662057991369e-05	0.000212420494261631
ADH5	-0.434953484246444	0.11409715514479	0.174679715398661
ADH6	-4.16032196983229	6.25359467163261e-09	3.01194685441991e-08
ADH7	0.166200457840367	0.957470154097268	0.968394613186921
ADHFE1	2.30376435543957	4.69903767187796e-07	1.79493867765538e-06
ADI1	0.662985198607979	0.222677398374943	0.313052988396309
ADIG	2.21366437432402	0.340822510052778	0.447888047393542
ADIPOQ	2.80334438947557	0.255618930703967	0.351779400914903
ADIPOQ-AS1	NA	NA	NA
ADIPOR1	1.02228216898379	3.41213486530191e-13	2.60117687030762e-12
ADIPOR2	0.669240095041738	0.0138018312319898	0.0260699906303289
ADIRF	5.80590099602379	NA	NA
ADK	0.211690113027315	0.289022657565762	0.390459981743228
ADM	0.758400386510073	0.226766063891143	0.318092303837887
ADM2	-4.3340252396167	9.75156015406689e-09	4.59355442303564e-08
ADM5	0.240761257609763	0.290469320092777	0.391920740589361
ADNP	-1.87552433547641	2.71167655231359e-52	3.52550820607461e-50
ADNP2	-0.718476173784613	1.61228422642827e-07	6.53072530689939e-07
ADO	0.284861564526222	0.218360671933967	0.308015989233816
ADORA1	2.80219143784903	7.39450985457618e-18	8.98736687820783e-17
ADORA2A	-1.15172523136524	0.00818904472748719	0.0161953892775934
ADORA2A-AS1	-0.767454609979	0.0399056296457612	0.0686106890407044
ADORA2B	2.20072447069491	0.000426025830791185	0.00105337783795902
ADORA3	1.23380022863592	0.00613352950519029	0.0124287575435102
ADPGK	-0.0964755570788989	0.372299045097434	0.481553157397055
ADPGK-AS1	0.512251888719643	0.317281765404688	0.421679476578984
ADPRH	0.446174401528476	0.277489195962958	0.377326206376609
ADPRHL1	2.34494027860682	9.11430250600512e-17	9.94001105027056e-16
ADPRHL2	-0.373905020554609	0.00833573952452433	0.0164672883580529
ADPRM	-1.43664097679182	1.25140763141084e-22	2.3631334955128e-21
ADRA1A	2.44714963817283	1.6324813468133e-09	8.42231598168322e-09
ADRA1B	3.42213211790147	1.57097871404079e-15	1.52483583975327e-14
ADRA1D	4.56767143717984	2.00323802240676e-28	5.96025826028707e-27
ADRA2A	-3.15641735819509	1.23023568057346e-15	1.20342069401103e-14
ADRA2B	3.96921738343023	7.52466370804575e-14	6.18133456535983e-13
ADRA2C	1.24002994451573	0.00176049881225343	0.00393439113662471
ADRB1	3.65346350813014	4.57455296204079e-12	3.13424816805171e-11
ADRB2	1.50748729362742	0.0028003941002271	0.00604853546496895
ADRB3	5.68841668850118	1.40805716285859e-07	5.74251753947576e-07
ADRM1	0.610730858403618	0.00348969610762304	0.00741124254041477
ADSL	-0.430750447276352	0.00313189577593324	0.00671049023025568
