Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
chemical synaptic transmission, postsynaptic (GO:0099565)	10/33	3.229182045711161E-8	5.172073243214043E-6	0	0	14.009983361064892	241.6505237786162	GABRA2;NPAS4;MPP2;GABRA1;GRIN2A;GABRA5;GRIN2C;MAPK8IP2;GABRG2;GABRG1
regulation of postsynaptic membrane potential (GO:0060078)	10/33	3.229182045711161E-8	5.172073243214043E-6	0	0	14.009983361064892	241.6505237786162	GABRA2;NPAS4;MPP2;GABRA1;GRIN2A;GABRA5;GRIN2C;MAPK8IP2;GABRG2;GABRG1
ion transport (GO:0006811)	28/289	8.058002933840415E-8	1.191344741449329E-5	0	0	3.519804420259853	57.49253817327902	RYR1;SLC24A2;SLC24A4;TTYH1;SLC1A2;ATP1A3;AQP4;ATP1A2;SLC8A2;BEST1;UNC80;GABRD;GABRA2;GABRA1;SLC15A2;SLC12A5;SLC32A1;GABRA5;SLC12A1;GABRG2;GABRG1;ANO3;P2RX6;SLC25A18;ATP13A4;FXYD7;SGK2;KCNK3
central nervous system development (GO:0007417)	22/217	9.195169640927907E-7	1.2623654321331027E-4	0	0	3.67653127856863	51.10164261841205	ARNT2;CA10;NDRG4;SLC6A17;MOG;GRIK1;GRIN2C;S100B;SOX10;HPCAL4;KLK6;HAPLN2;BCAN;UGT8;GRIN2A;MAL;SOX8;APOD;TAGLN3;HAP1;NPTX1;NKX2-2
positive regulation of neuron projection development (GO:0010976)	14/97	1.4398114408939405E-6	1.759227845267059E-4	0	0	5.454662872595911	73.37066155422976	CPNE9;CAMK2B;NDRG4;LTK;UNC13A;SYT2;CPNE5;SYT1;CPNE6;RASAL1;RIMS2;RIMS1;PLXNB3;PACSIN1
regulation of cation channel activity (GO:2001257)	12/71	1.4644976859663342E-6	1.759227845267059E-4	0	0	6.563481508729238	88.1737991071925	JPH2;JPH3;NETO1;KCNS2;HPCA;HRC;KCNAB1;MAPK8IP2;CACNG2;CACNG3;SHISA7;SHANK1
long-term synaptic potentiation (GO:0060291)	7/21	1.9211469611689264E-6	2.1720261525686333E-4	0	0	16.03890728476821	211.11353136117552	SLC24A2;MPP2;ARC;GRIN2A;GRIN2C;SLC8A2;SHANK1
ion transmembrane transport (GO:0034220)	21/219	3.951923548371543E-6	4.2197761444278363E-4	0	0	3.4498459167950695	42.92059602880226	RYR1;GABRA2;SLC24A2;GABRA1;TTYH1;GABRA5;SLC12A1;ATP1A3;AQP4;ATP1A2;GABRG2;GABRG1;ANO3;BEST1;UNC80;P2RX6;ATP13A4;FXYD7;SGK2;GABRD;KCNK3
regulation of synaptic transmission, glutamatergic (GO:0051966)	9/45	7.244135785707788E-6	7.328015252700194E-4	0	0	8.036960132890366	95.11998112453303	UNC13A;SYT1;ATP1A2;ADRA1D;GRIK1;CACNG2;MAPK8IP2;CACNG3;SHANK1
synaptic transmission, GABAergic (GO:0051932)	5/11	1.0380612466996953E-5	9.975768580784072E-4	0	0	26.654290429042906	305.8731936754833	GABRA2;GABRA1;GABRA5;GABRG2;GABRG1
gamma-aminobutyric acid signaling pathway (GO:0007214)	6/19	1.5320047550724062E-5	0.001376939409964838	0	0	14.781436745073108	163.87215597987523	GABRA2;GABBR2;GABRA1;GABRA5;GABRG2;GABRG1
potassium ion import (GO:0010107)	8/38	1.576101301728743E-5	0.001376939409964838	0	0	8.561194029850746	94.66943700132576	KCNJ4;SLC12A5;KCNJ12;KCNJ9;SLC12A1;ATP1A3;KCNJ16;ATP1A2
positive regulation of developmental growth (GO:0048639)	9/51	2.1125788112382692E-5	0.0017653810761738928	0	0	6.886687233032748	74.13529878997163	CPNE9;RIMS2;RIMS1;UNC13A;SYT2;CPNE5;SYT1;CPNE6;RASAL1
regulation of calcium ion-dependent exocytosis (GO:0017158)	9/53	2.9145902269398948E-5	0.002334101006741032	0	0	6.5729764421624886	68.64288279408264	RIMS2;RPH3A;RIMS1;RIMS3;SYT2;DOC2A;SYT1;SYT15;C2CD4C
cell-cell adhesion mediated by cadherin (GO:0044331)	6/23	5.135494138182353E-5	0.003948167893434593	0	0	11.301118133203694	111.61831170503552	CDH20;CDH22;CDH13;CDH9;CDH8;CDH18
regulation of AMPA receptor activity (GO:2000311)	6/24	6.671360423186254E-5	0.004749020271616289	0	0	10.672727272727272	102.61935776307706	ARC;MAPK8IP2;CACNG2;CACNG3;SHISA7;SHANK1
regulation of neuronal synaptic plasticity (GO:0048168)	6/24	6.671360423186254E-5	0.004749020271616289	0	0	10.672727272727272	102.61935776307706	CAMK2B;ARC;NETO1;CAMK2A;SHISA7;SLC8A2
regulation of neurotransmitter secretion (GO:0046928)	6/27	1.3570866516876163E-4	0.009315430516227137	0	0	9.14663518299882	81.45078756527218	RIMS2;RIMS1;STX1B;RIMS3;CAMK2A;CPLX2
negative regulation of signal transduction (GO:0009968)	21/283	1.7641206335085262E-4	0.011691861577942716	0	0	2.5984409367317896	22.457514381559733	ALK;NDRG4;LTK;FLT1;EPHA10;FLT3;HHIP;NRARP;MAPK8IP2;APCDD1;PEAR1;AGT;DKK3;APLN;WIF1;AXL;MMRN2;NEURL1;TYRO3;APOD;TEK
positive regulation of endothelial cell proliferation (GO:0001938)	9/67	1.9243335331933645E-4	0.012328563502658822	0	0	4.982787260854622	42.631535326743425	ECM1;PLXNB3;CDH13;NRARP;TEK;FGF2;SCG2;THBS4;APLN
excitatory postsynaptic potential (GO:0060079)	5/19	2.132228675054646E-4	0.012806698479546968	0	0	11.418552569542669	96.52299586045594	NPAS4;MPP2;GRIN2A;GRIN2C;MAPK8IP2
calcium ion transport into cytosol (GO:0060402)	5/19	2.132228675054646E-4	0.012806698479546968	0	0	11.418552569542669	96.52299586045594	TRPM2;JPH2;GRIN2A;JPH3;GRIN2C
transmembrane transport (GO:0055085)	25/378	2.6961090647115095E-4	0.015702792795077337	0	0	2.3006120140386157	18.907650524772194	RYR1;SLC24A2;TTYH1;ATP1A3;AQP4;ATP1A2;ABCC12;BEST1;UNC80;GABRD;GABRA2;GABRA1;SLC14A1;SVOP;GABRA5;ABCC8;SLC12A1;GABRG2;GABRG1;ANO3;P2RX6;ATP13A4;FXYD7;SGK2;KCNK3
regulation of secretion by cell (GO:1903530)	8/56	2.824861062521517E-4	0.01596877341813634	0	0	5.345771144278607	43.68500665995126	RIMS2;RIMS1;SYT1;CAMK2A;SCG5;HAP1;CPLX2;STXBP5L
synaptic transmission, glutamatergic (GO:0035249)	5/21	3.547242941789607E-4	0.01930078694200109	0	0	9.990202145214521	79.36386124225133	UNC13A;GRIK4;GRIK1;CDH8;GRIA4
regulation of glutamate receptor signaling pathway (GO:1900449)	6/32	3.649088411351144E-4	0.01930078694200109	0	0	7.385759694850604	58.46466179114125	NETO1;CACNG2;MAPK8IP2;CACNG3;SHISA7;SHANK1
chloride transport (GO:0006821)	9/73	3.7155521168264323E-4	0.01930078694200109	0	0	4.514249377076412	35.6526978064121	GABRA2;GABRA1;SLC12A5;TTYH1;GABRA5;SLC12A1;GABRG2;BEST1;GABRG1
cell junction assembly (GO:0034329)	8/59	4.0701266019038603E-4	0.02058627191805058	0	0	5.030533606477417	39.27169701012654	CDH20;CDH22;CDH13;TLN2;FLNC;CDH9;CDH8;CDH18
regulation of neurotransmitter receptor activity (GO:0099601)	6/33	4.3459750723407196E-4	0.02141785663856119	0	0	7.111845730027548	55.05343946903152	NETO1;CACNG2;MAPK8IP2;CACNG3;SHISA7;SHANK1
intermediate filament bundle assembly (GO:0045110)	3/6	5.296308531068883E-4	0.025448762491785983	0	0	31.88486842105263	240.51809399747083	NEFL;NEFM;NEFH
negative regulation of cell communication (GO:0010648)	9/78	6.099327525588176E-4	0.02846884523122924	0	0	4.186046511627907	30.985793784756996	ALK;LTK;FLT1;EPHA10;FLT3;AXL;HHIP;TYRO3;TEK
neuron projection development (GO:0031175)	14/167	6.279491338067583E-4	0.02846884523122924	0	0	2.948336453509377	21.738236192335393	LGI1;CNTNAP1;UNC5A;RASGRF1;STMN3;ADCYAP1;ARC;PLP1;NPTXR;NPTX2;NEFH;GPM6B;PACSIN1;SHANK1
cell-cell junction assembly (GO:0007043)	9/79	6.700610766010111E-4	0.02846884523122924	0	0	4.126032273374466	30.153628473924616	CNTNAP1;GJB1;CDH20;CDH22;CDH13;TLN2;CDH9;CDH8;CDH18
positive regulation of kinase activity (GO:0033674)	11/113	6.869651928127705E-4	0.02846884523122924	0	0	3.4666176470588237	25.248163011770007	ALK;ADCYAP1;LTK;FLT1;EPHA10;FLT3;AXL;EEF1A2;TYRO3;MMD2;TEK
positive regulation of signaling (GO:0023056)	6/36	7.072261152165009E-4	0.02846884523122924	0	0	6.399669421487603	46.42422669660298	RIMS2;LGI1;RIMS1;RAMP3;RIMS3;SYT1
vesicle-mediated transport in synapse (GO:0099003)	6/36	7.072261152165009E-4	0.02846884523122924	0	0	6.399669421487603	46.42422669660298	UNC13A;SYT2;SYT1;KIF5A;C2CD4C;PACSIN1
glutamate receptor signaling pathway (GO:0007215)	6/36	7.072261152165009E-4	0.02846884523122924	0	0	6.399669421487603	46.42422669660298	GRIN2A;DAGLA;GRIK4;GRIK1;GRIN2C;GRIA4
homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	8/64	7.109805260660789E-4	0.02846884523122924	0	0	4.580194266761431	33.201212286229996	PTPRT;CDH20;CDH22;PLXNB3;CDH13;CDH9;CDH8;CDH18
regulation of ion transport (GO:0043269)	7/50	7.659230714048937E-4	0.029911117245486413	0	0	5.214153703988911	37.408574617499724	KCNJ4;CLDN10;CHRM1;KCNJ12;KCNJ9;KCNJ16;ADRA1D
myelination (GO:0042552)	6/37	8.225804210684523E-4	0.029911117245486413	0	0	6.192908557717942	43.98862771258743	CNTNAP1;PLP1;MAL;ACSBG1;SOX10;KLK6
regulation of regulated secretory pathway (GO:1903305)	6/37	8.225804210684523E-4	0.029911117245486413	0	0	6.192908557717942	43.98862771258743	RPH3A;SYT2;DOC2A;SYT1;SYT15;C2CD4C
positive regulation of neuron differentiation (GO:0045666)	10/98	8.248122861658584E-4	0.029911117245486413	0	0	3.649410074118893	25.9121060794327	CAMK2B;HEYL;NDRG4;BRINP2;LTK;BRINP1;PLXNB3;VWC2;MMD2;ADRA2C
positive regulation of cell growth (GO:0030307)	10/98	8.248122861658584E-4	0.029911117245486413	0	0	3.649410074118893	25.9121060794327	CPNE9;RIMS2;LGI1;RIMS1;UNC13A;SYT2;CPNE5;SYT1;CPNE6;RASAL1
negative regulation of signaling (GO:0023057)	9/83	9.609266409312222E-4	0.0342018704420335	0	0	3.9021953847535245	27.110941386071094	ALK;LTK;FLT1;EPHA10;FLT3;AXL;HHIP;TYRO3;TEK
extracellular matrix assembly (GO:0085029)	4/16	0.001171018332912556	0.040353064212930154	0	0	10.640856672158154	71.82452200750288	TNXB;HAS1;MYH11;GPM6B
positive regulation of neurogenesis (GO:0050769)	8/69	0.0011757396440812116	0.040353064212930154	0	0	4.203681048310361	28.357434778058327	HEYL;BRINP2;BRINP1;NEURL1;VWC2;SOX8;MMD2;ADRA2C
positive regulation of lipid kinase activity (GO:0090218)	5/27	0.00120960951027454	0.04078718383767835	0	0	7.263351335133513	48.79125528310593	FLT1;FLT3;EEF1A2;TEK;FGF2
regulation of intracellular transport (GO:0032386)	6/40	0.0012569722599640135	0.041653460062945416	0	0	5.645600388915897	37.70724399220515	MX2;STYK1;MLC1;HAP1;NEFH;CRYAB
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	15/201	0.001350393289346733	0.04399077800210883	0	0	2.598370859493397	17.168370132297703	ALK;NDRG4;LTK;RAMP3;FLT1;EPHA10;FLT3;PDGFA;FGF2;MT3;ADCYAP1;AXL;TYRO3;FFAR4;TEK
central nervous system myelination (GO:0022010)	3/8	0.0014164662241484046	0.0445155026691601	0	0	19.128947368421052	125.47805346685179	CNTNAP1;PLP1;SOX10
calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	6/41	0.0014349922816108854	0.0445155026691601	0	0	5.484014167650531	35.901624163439976	CDH20;CDH22;CDH13;CDH9;CDH8;CDH18
positive regulation of cell communication (GO:0010647)	5/28	0.0014359839570696807	0.0445155026691601	0	0	6.947194719471947	45.4756765138302	RIMS2;LGI1;RIMS1;RIMS3;SYT1
long-term memory (GO:0007616)	4/17	0.0014946041673343533	0.04452459096081719	0	0	9.821822329235838	63.89973376465479	NPAS4;ARC;RASGRF1;SHANK1
regulation of synaptic vesicle exocytosis (GO:2000300)	4/17	0.0014946041673343533	0.04452459096081719	0	0	9.821822329235838	63.89973376465479	RIMS2;RIMS1;STX1B;RIMS3
positive regulation of MAPK cascade (GO:0043410)	19/289	0.0015118454455461156	0.04452459096081719	0	0	2.2726539039039038	14.759578568562572	ALK;NDRG4;LTK;RAMP3;FLT1;EPHA10;FLT3;PDGFA;GPR37L1;KSR2;FGF1;ADRA2C;FGF2;MT3;ADCYAP1;AXL;TYRO3;FFAR4;TEK
neuron projection morphogenesis (GO:0048812)	13/163	0.001528940168269477	0.04452459096081719	0	0	2.7882608695652173	18.076798454097755	NTNG1;CNTNAP1;LINGO3;OMG;PRELP;CCK;MAPK8IP2;S100B;ARC;MAP1A;NEFH;PACSIN1;SHANK1
neuron development (GO:0048666)	12/144	0.0015781348856501645	0.04463522016917333	0	0	2.9225982698436788	18.855176585517714	ALK;LGI1;ADCYAP1;UNC5A;RASGRF1;PLP1;STMN3;NPTXR;NPTX2;RUNX3;GPM6B;VSX1
G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	11/125	0.0015791857291903156	0.04463522016917333	0	0	3.099780701754386	19.99620771159007	OPRD1;HTR6;HRH3;LPAR3;ADRA1D;ADCY2;PTH1R;ADRA2C;HTR5A;SSTR3;AGT
cellular response to calcium ion (GO:0071277)	6/42	0.001631591804987984	0.04479884927409864	0	0	5.331404958677686	34.21801889787534	RYR1;TRPM2;SYT1;HPCA;CAPN3;KCNH1
cellular response to retinoic acid (GO:0071300)	6/42	0.001631591804987984	0.04479884927409864	0	0	5.331404958677686	34.21801889787534	WNT10B;LTK;BRINP2;BRINP1;TESC;FZD10
chloride transmembrane transport (GO:1902476)	7/57	0.0016871203403445592	0.04567106048087666	0	0	4.482549668874173	28.61987895807059	GABRA2;GABRA1;SLC12A5;GABRA5;SLC12A1;GABRG2;GABRG1
negative regulation of response to stimulus (GO:0048585)	11/127	0.0017938772105070048	0.04743280627704497	0	0	3.046020114942529	19.26113037527048	ALK;LTK;FLT1;EPHA10;FLT3;AXL;HHIP;TYRO3;THY1;TEK;CD34
cellular response to acid chemical (GO:0071229)	9/91	0.0018483975113424821	0.04743280627704497	0	0	3.520034843205575	22.153114796737512	WNT10B;LTK;BRINP2;CPEB1;BRINP1;TESC;NEURL1;FZD10;KCNK4
sodium ion transport (GO:0006814)	7/58	0.0018690898824300526	0.04743280627704497	0	0	4.394429294896766	27.60713924503831	SLC12A1;SLC5A11;ATP1A2;HCN2;SLC8A2;SCN2B;HCN1
receptor localization to synapse (GO:0097120)	4/18	0.0018755948371776366	0.04743280627704497	0	0	9.11979289244528	57.26162394819033	KIF5A;CACNG2;KIF17;CACNG3
insulin secretion (GO:0030073)	4/18	0.0018755948371776366	0.04743280627704497	0	0	9.11979289244528	57.26162394819033	RIMS2;ADCYAP1;PTPRN2;PTPRN
regulation of cation transmembrane transport (GO:1904062)	5/30	0.0019801248663007007	0.04942597393545386	0	0	6.3907590759075905	39.77988937050274	DPP6;KCNIP1;KCNIP4;HRC;KCNAB1
adherens junction organization (GO:0034332)	6/44	0.0020854467723001365	0.051387547389241825	0	0	5.050282731622445	31.174244683286418	CDH20;CDH22;CDH13;CDH9;CDH8;CDH18
regulation of dendritic spine development (GO:0060998)	5/31	0.0023024055005896877	0.05502367879678212	0	0	6.144643310484895	37.32133965627461	CAMK2B;ARC;SIPA1L1;NEURL1;SHANK1
axon development (GO:0061564)	9/94	0.0023147498495683177	0.05502367879678212	0	0	3.3952706664060974	20.604042680595924	NTNG1;LINGO3;MAP1A;OMG;PLP1;PRELP;CCK;S100B;NEFH
positive regulation of excitatory postsynaptic potential (GO:2000463)	4/19	0.0023188959326427426	0.05502367879678212	0	0	8.511367380560133	51.6356069097943	RIMS2;RIMS1;STX1B;SHANK1
regulation of heart contraction (GO:0008016)	9/95	0.0024894308598175283	0.05834983064108889	0	0	3.3556169357954104	20.119276371195667	RYR1;KCNJ12;HRC;ATP1A3;FXYD7;ATP1A2;AGT;SLC8A2;APLN
regulation of endothelial cell proliferation (GO:0001936)	8/79	0.002813532428492383	0.06515191960918507	0	0	3.6097447037114896	21.201165884789486	ECM1;PLXNB3;CDH13;NRARP;TEK;FGF2;SCG2;THBS4
cell morphogenesis involved in neuron differentiation (GO:0048667)	9/97	0.0028700934558998185	0.06556478003896081	0	0	3.279013138024766	19.193410543974935	NTNG1;LINGO3;MAP1A;OMG;PRELP;CCK;MAPK8IP2;S100B;NEFH
creatine metabolic process (GO:0006600)	3/10	0.0028995870464680897	0.06556478003896081	0	0	13.662124060150376	79.83034501616987	CKMT2;SLC6A8;CKB
muscle contraction (GO:0006936)	11/137	0.003253028375089125	0.07270140159210811	0	0	2.8028174603174603	16.055011833187624	RYR1;CKMT2;P2RX6;SLC6A8;ACTC1;KCNJ12;HRC;LMOD1;MYH11;MYL9;CRYAB
inorganic anion transmembrane transport (GO:0098661)	7/64	0.0033011155152367472	0.07292809218718424	0	0	3.930637852910422	22.457679061859626	GABRA2;GABRA1;SLC12A5;GABRA5;SLC12A1;GABRG2;GABRG1
brain development (GO:0007420)	10/119	0.0035510349681287506	0.0775578319175393	0	0	2.943107053992581	16.600642950649473	ARNT2;NDRG4;GRIN2A;CA10;SLC6A17;APOD;HAP1;GRIN2C;NKX2-2;SHANK1
regulation of long-term neuronal synaptic plasticity (GO:0048169)	3/11	0.003897003032791918	0.07968616529771667	0	0	11.95374177631579	66.31395000069021	CAMK2B;NETO1;NEURL1
calcium ion regulated exocytosis (GO:0017156)	3/11	0.003897003032791918	0.07968616529771667	0	0	11.95374177631579	66.31395000069021	RIMS2;RIMS1;RIMS3
heart process (GO:0003015)	3/11	0.003897003032791918	0.07968616529771667	0	0	11.95374177631579	66.31395000069021	SGCD;RAMP3;ACTC1
regulation of synaptic vesicle cycle (GO:0098693)	3/11	0.003897003032791918	0.07968616529771667	0	0	11.95374177631579	66.31395000069021	RIMS2;RIMS1;RIMS3
regulation of synaptic transmission, GABAergic (GO:0032228)	3/11	0.003897003032791918	0.07968616529771667	0	0	11.95374177631579	66.31395000069021	NPAS4;HAP1;CNTNAP4
sphingolipid biosynthetic process (GO:0030148)	7/66	0.003928089183534223	0.07968616529771667	0	0	3.79700303064317	21.033886281896287	ALDH3B1;ST8SIA3;ST8SIA5;DEGS2;PLPP2;CERS1;HACD4
regulation of MAPK cascade (GO:0043408)	14/203	0.003951326727643725	0.07968616529771667	0	0	2.382281779266704	13.182841915767098	GDF10;ALK;LTK;FLT1;EPHA10;FLT3;PDGFA;GDF1;GPR37L1;KSR2;ADRA2C;AXL;TYRO3;TEK
regulation of ERK1 and ERK2 cascade (GO:0070372)	16/247	0.003980162262529033	0.07968616529771667	0	0	2.2301866201025864	12.324976244448665	ALK;PTPRR;NDRG4;LTK;RAMP3;FLT1;EPHA10;FLT3;PDGFA;FGF2;MT3;ADCYAP1;AXL;TYRO3;FFAR4;TEK
regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	4/22	0.004070252042916157	0.08064973635551395	0	0	7.091707852828116	39.03311712093363	FLT1;TMEM204;MMRN2;MT3
positive regulation of protein phosphorylation (GO:0001934)	23/412	0.004228378005755015	0.08292798497001162	0	0	1.9105328506724026	10.44285183450887	ALK;OPRD1;GDF10;LTK;FLT1;RAMP3;EPHA10;FLT3;PDGFA;GDF1;MMD2;KSR2;GPR37L1;ADRA2C;MT3;AGT;THBS4;CLIP3;ADCYAP1;AXL;TYRO3;CSPG4;TEK
regulation of cardiac conduction (GO:1903779)	7/67	0.00427352099173092	0.08296674086976595	0	0	3.7335264900662253	20.36757129023573	RYR1;HRC;ATP1A3;FXYD7;ATP1A2;AGT;SLC8A2
regulation of potassium ion transport (GO:0043266)	5/36	0.004507470866147005	0.08493489220327985	0	0	5.152241030554668	27.832504281357675	DPP6;KCNIP1;KCNIP4;ADRA1D;KCNAB1
sodium ion transmembrane transport (GO:0035725)	5/36	0.004507470866147005	0.08493489220327985	0	0	5.152241030554668	27.832504281357675	SLC12A1;HCN2;SLC8A2;SCN2B;HCN1
calcium ion transmembrane import into cytosol (GO:0097553)	5/36	0.004507470866147005	0.08493489220327985	0	0	5.152241030554668	27.832504281357675	RYR1;TRPM2;GRIN2A;GRIN2C;FGF2
calcium ion transmembrane transport (GO:0070588)	8/86	0.004755666644858691	0.08721068961791789	0	0	3.28460262788621	17.56742911230648	SLC24A2;TRPM2;SLC24A4;GRIN2A;CACNG2;GRIN2C;CACNG3;SLC8A2
regulation of dendritic spine morphogenesis (GO:0061001)	4/23	0.004809746669874764	0.08721068961791789	0	0	6.718113240267059	35.85531515777387	CAMK2B;ARC;SIPA1L1;NGEF
negative regulation of axonogenesis (GO:0050771)	4/23	0.004809746669874764	0.08721068961791789	0	0	6.718113240267059	35.85531515777387	MCF2;OMG;THY1;MT3
positive regulation of cell junction assembly (GO:1901890)	4/23	0.004809746669874764	0.08721068961791789	0	0	6.718113240267059	35.85531515777387	COL16A1;THY1;TEK;AGT
iron ion transport (GO:0006826)	3/12	0.005078988428111755	0.08874377962573447	0	0	10.625	56.128083633914365	HEPH;TTYH1;MELTF
oligodendrocyte development (GO:0014003)	3/12	0.005078988428111755	0.08874377962573447	0	0	10.625	56.128083633914365	CNTNAP1;PLP1;SOX10
regulation of vascular endothelial cell proliferation (GO:1905562)	3/12	0.005078988428111755	0.08874377962573447	0	0	10.625	56.128083633914365	FLT1;FGF2;APLN
dermatan sulfate biosynthetic process (GO:0030208)	3/12	0.005078988428111755	0.08874377962573447	0	0	10.625	56.128083633914365	BCAN;BGN;CSPG4
skeletal system development (GO:0001501)	11/146	0.005267024161987852	0.09120018413820408	0	0	2.6147407407407406	13.717687549833817	ADAMTS4;GDF10;BCAN;EXTL1;HHIP;ALPL;PRELP;AEBP1;PTH1R;WNT1;HAPLN2
positive regulation of epithelial cell proliferation (GO:0050679)	9/107	0.005513256420416831	0.09461141821465312	0	0	2.942894433520917	15.304816286261367	ECM1;PTPRN;PLXNB3;CDH13;NRARP;TEK;FGF2;SCG2;THBS4
regulation of transmembrane transport (GO:0034762)	4/24	0.005634326101551177	0.09583340501930407	0	0	6.381878088962109	33.05096631179952	KCNJ4;KCNJ12;KCNJ9;KCNJ16
peptidyl-threonine modification (GO:0018210)	8/89	0.005848468426533114	0.09784155857386007	0	0	3.16245930839629	16.26002317154743	CAMK2B;PNCK;PHKG1;GALNT15;GALNT17;CAMK2A;GALNT9;CAMK1G
organelle membrane fusion (GO:0090174)	7/71	0.005889041904664847	0.09784155857386007	0	0	3.499456746688742	17.96852743541321	RPH3A;STX1B;SYT2;DOC2A;SYT1;SYT15;C2CD4C
negative regulation of supramolecular fiber organization (GO:1902904)	6/54	0.00590510967459301	0.09784155857386007	0	0	3.996074380165289	20.50760299064085	CLIP3;SPEF1;CHADL;CRYAB;TUBB4A;SHANK1
cell-cell junction organization (GO:0045216)	7/72	0.006355887899981195	0.09988401605564884	0	0	3.4454406520631684	17.428326266795278	CDH20;CDH22;CDH13;TLN2;CDH9;CDH8;CDH18
dermatan sulfate metabolic process (GO:0030205)	3/13	0.006454227522506127	0.09988401605564884	0	0	9.562006578947368	48.22138977738484	BCAN;BGN;CSPG4
