Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
SmoothMuscle	12/363	0.43165301007751056	0.9679491741132054	0	0	1.0865973203201917	0.9128865174112983	ALDH1A3;SIPA1L1;C1QTNF1;COL16A1;EFEMP1;AXL;C1ORF54;THBS2;FGF2;PAMR1;EDIL3;PTGES
Placenta	13/405	0.46763922957470117	0.9999960247336502	0	0	1.0535159716060336	0.8007334080861431	HSPB8;BGN;WFDC1;PLEKHA6;FZD10;HOPX;SLC7A4;TPPP3;SH3TC2;MMRN2;CAPN3;CD34;PTGES
Thyroid	12/388	0.5240180814351534	0.9999960247336502	0	0	1.0130181508187404	0.6546417964409603	SMOC2;FLT1;ZMAT4;DIO2;CORO6;FAM189A2;KCNJ16;LAYN;KCNAB1;GRIN2C;PDE8B;SOD3
Pons	1/27	0.5675393964082219	0.9999960247336502	0	0	1.2208701134930644	0.6915559070182001	GRIN1
Trachea	2/72	0.65038650540064	0.9999960247336502	0	0	0.9063570255688482	0.38990434130360707	SLC6A17;CHAD
Adipocyte	5/181	0.6518059622578849	0.9999960247336502	0	0	0.9006994449444945	0.38550689700980934	ACHE;MCAM;MGP;PODN;TIMP4
Skin	3/111	0.6634499319563303	0.9999960247336502	0	0	0.8808936403508771	0.3614323242565069	MEG3;CXCL14;CNTNAP4
Colorectaladenocarcinoma	8/292	0.6719560698730543	0.9999960247336502	0	0	0.8924859271716534	0.354818769355455	KRT81;SLCO4A1;ITGB4;PDGFA;APCDD1;ADRA2C;GLDN;MAPK13
colon	7/258	0.6771938223481541	0.9999960247336502	0	0	0.8836574232869845	0.3444476763484714	LGALS3;SYNM;COL16A1;HEPH;CAPN3;MYH11;MAPK13
Tongue	3/115	0.6867064819462843	0.9999960247336502	0	0	0.8492569313909775	0.31919179441965806	ECM1;MAL;MMD2
TrigeminalGanglion	5/196	0.7187586208367007	0.9999960247336502	0	0	0.8293159158847822	0.27386474008281303	HEPH;STYK1;DLGAP1;CSPG4;TTC39A
Ovary	1/41	0.7201137273061016	0.9999960247336502	0	0	0.7929918032786886	0.2603757856473378	ADAMTS4
Appendix	3/127	0.749203855356327	0.9999960247336502	0	0	0.7665932724957555	0.22134933241526394	MEG3;MYH11;GABRG1
Prostate	6/249	0.7760245770551023	0.9999960247336502	0	0	0.7813896541169268	0.19813782461954374	ALDH1A3;SLC15A2;GREB1;PART1;MYH11;NEFH
Pancreas	2/96	0.7959642278788	0.9999960247336502	0	0	0.6741082346364812	0.15383219617083602	PDIA2;PRSS3
small intestine	5/220	0.8058429203382544	0.9999960247336502	0	0	0.7358200936372707	0.15883886658574398	SPON1;SYNM;COL16A1;PLAT;CXCL14
SuperiorCervicalGanglion	15/602	0.8244791711954693	0.9999960247336502	0	0	0.8061408824302848	0.15558793090419465	FLT1;GAD2;FZD10;GPR3;CDH9;CDH8;RIMS2;HRH1;HEPH;PART1;ACSBG1;KIF1A;TEK;SGK2;GSTM5
Thymus	1/68	0.8791711469121476	0.9999960247336502	0	0	0.47276731098605335	0.06088093850896288	ITM2A
DorsalRootGanglion	1/69	0.8828750063016753	0.9999960247336502	0	0	0.4657907425265188	0.058024318610249884	CNTNAP4
Leukemia chronicMyelogenousK-562	2/124	0.8960108875148708	0.9999960247336502	0	0	0.5186411478101699	0.05694820605560837	POPDC3;HEPH
CD14+ Monocytes	8/383	0.902345569231513	0.9999960247336502	0	0	0.6726898839137645	0.06912407728621753	CAMK2B;RBP7;ALDH3B1;MX2;CACNA2D3;TNFAIP2;S100A4;SLC2A6
CiliaryGanglion	5/278	0.9297364822154782	0.9999960247336502	0	0	0.5777390925905778	0.04209065321547235	SLC24A2;COL24A1;MCF2;PLD5;SYN2
BronchialEpithelialCells	5/280	0.9323318121523398	0.9999960247336502	0	0	0.5734773477347734	0.040181554045721025	ALDH1A3;ITGB4;USHBP1;PIR;MAPK13
Testis	7/384	0.9509536674132641	0.9999960247336502	0	0	0.5844502608604002	0.02939196708086558	SLC7A4;CPEB1;AXL;SPAG6;CHD5;YBX2;MAPK13
Lymphoma burkitts(Raji)	6/355	0.9622520696466128	0.9999960247336502	0	0	0.5410499893438159	0.02081897379680051	HLA-DPB1;RASAL1;SLC2A5;ASB2;RHBDL1;KCNH1
Leukemialymphoblastic(MOLT-4)	1/118	0.9745732759145171	0.9999960247336502	0	0	0.2700294241277848	0.006954761604647818	ITM2A
BDCA4+ DendriticCells	8/495	0.9853322456379446	0.9999960247336502	0	0	0.51493388635195	0.007608863655252429	TRPM2;LTK;SLC35F3;FLT3;HLA-DPB1;SHD;TTC39A;PACSIN1
AtrioventricularNode	3/269	0.9896123150586227	0.9999960247336502	0	0	0.35472521764938664	0.003704045511507814	TCEAL6;COL24A1;CA7
TestisGermCell	2/314	0.9993960800228558	0.9999960247336502	0	0	0.20080207149172666	1.2130501537480899E-4	SPAG6;MMD2
Fetalbrain	2/325	0.9995583526404168	0.9999960247336502	0	0	0.19385176938288928	8.563303329222317E-5	LGI1;RAB11FIP4
CD71+ EarlyErythroid	5/553	0.9998478376280562	0.9999960247336502	0	0	0.2836748090867481	4.316791616090407E-5	ACHE;SLC14A1;SLC6A8;SV2C;TESC
CD105+ Endothelial	2/370	0.9998770897501614	0.9999960247336502	0	0	0.16974548440065682	2.0864742168258696E-5	MCAM;TESC
Liver	5/618	0.9999673045192599	0.9999960247336502	0	0	0.25272021492524455	8.262944000932045E-6	GJB1;BDH1;SLCO2B1;ST8SIA3;AGT
WholeBlood	3/514	0.999981194130854	0.9999960247336502	0	0	0.18228576578432382	3.4280744925875326E-6	MX2;ALPL;S100A4
CD33+ Myeloid	5/679	0.9999899107672432	0.9999960247336502	0	0	0.22910117421237672	2.311466731968481E-6	CAMK2B;RBP7;SLC24A4;ALDH3B1;TNFAIP2
CD19+ BCells(neg. sel.)	1/412	0.999993954848427	0.9999960247336502	0	0	0.07569702046188824	4.576013454517123E-7	HRK
721 B lymphoblasts	6/1543	0.9999946054672946	0.9999960247336502	0	0	0.1151884372798787	6.213894682477696E-7	MCAM;UAP1L1;DLGAP1;C1ORF54;MSC;CCR10
CD56+ NKCells	5/752	0.9999947823887553	0.9999960247336502	0	0	0.20590613278195288	1.074340956509773E-6	MATK;RUNX3;RAB11FIP4;IL12RB2;SHANK1
CD34+	3/645	0.9999954718958691	0.9999960247336502	0	0	0.14408355878012788	6.524268348327951E-7	SLC15A2;FLT3;MCAM
TestisIntersitial	2/568	0.9999956605721748	0.9999960247336502	0	0	0.10921571016611835	4.739347199455885E-7	CTNNA3;TCFL5
CD8+ Tcells	2/602	0.9999957979802996	0.9999960247336502	0	0	0.1028407224958949	4.321396498631312E-7	COL16A1;SPOCK2
CD4+ Tcells	1/533	0.9999960247336502	0.9999960247336502	0	0	0.05810735856033526	2.3099268628765896E-7	SPOCK2
