Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Collagen biosynthesis and modifying enzymes Homo sapiens R-HSA-1650814	1/63	0.19592604597187427	0.3218785040966506	0	0	4.712760910815939	7.681885149311177	COL11A1
Synthesis of substrates in N-glycan biosythesis Homo sapiens R-HSA-446219	1/63	0.19592604597187427	0.3218785040966506	0	0	4.712760910815939	7.681885149311177	ST6GAL2
Semaphorin interactions Homo sapiens R-HSA-373755	1/67	0.20700048992803882	0.3341060539189398	0	0	4.426247771836007	6.971491259424047	CRMP1
Lipid digestion, mobilization, and transport Homo sapiens R-HSA-73923	1/71	0.217924586983491	0.34567348280139953	0	0	4.1724789915966385	6.357214891464962	FABP7
Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein Homo sapiens R-HSA-446193	1/78	0.2366860196551412	0.36493002822851117	0	0	3.791825821237586	5.464099983669562	ST6GAL2
Transcriptional regulation of white adipocyte differentiation Homo sapiens R-HSA-381340	1/79	0.23932975965028952	0.36493002822851117	0	0	3.743024132730015	5.352198606701963	CHD9
Regulation of insulin secretion Homo sapiens R-HSA-422356	1/80	0.2419644752384694	0.36493002822851117	0	0	3.695457930007446	5.243723097063879	CACNA1E
Collagen formation Homo sapiens R-HSA-1474290	1/85	0.2550037468265701	0.3783926565813621	0	0	3.474614845938375	4.747981411534833	COL11A1
Diseases of glycosylation Homo sapiens R-HSA-3781865	1/88	0.26272094465889095	0.38365598267647566	0	0	3.3542934415145367	4.483559454877068	VCAN
EPH-Ephrin signaling Homo sapiens R-HSA-2682334	1/95	0.28042268926093183	0.39690596018470353	0	0	3.103410513141427	3.9458536713348162	EPHA5
Chaperonin-mediated protein folding Homo sapiens R-HSA-390466	1/95	0.28042268926093183	0.39690596018470353	0	0	3.103410513141427	3.9458536713348162	TUBA1C
Protein folding Homo sapiens R-HSA-391251	1/101	0.2952617520115507	0.41157698765246464	0	0	2.916323529411765	3.5576027208031498	TUBA1C
Degradation of the extracellular matrix Homo sapiens R-HSA-1474228	1/106	0.30739694052464905	0.4220972914666823	0	0	2.776750700280112	3.2754978898915463	MMP16
Integration of energy metabolism Homo sapiens R-HSA-163685	1/110	0.316956616363491	0.4288236574329584	0	0	2.6743119266055047	3.0727586537046534	CACNA1E
PPARA activates gene expression Homo sapiens R-HSA-1989781	1/113	0.3240409245099103	0.4320545660132137	0	0	2.602284663865546	2.93247675296454	CHD9
Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha) Homo sapiens R-HSA-400206	1/116	0.33105281030385314	0.4350979792564927	0	0	2.5340153452685423	2.8012966158432073	CHD9
Glycosaminoglycan metabolism Homo sapiens R-HSA-1630316	1/121	0.3425803263994981	0.4439069018134342	0	0	2.4278186274509803	2.600798566098406	VCAN
mRNA Splicing - Major Pathway Homo sapiens R-HSA-72163	1/134	0.37164361013153663	0.47112325152657114	0	0	2.189075630252101	2.1667906678388125	ELAVL2
Cardiac conduction Homo sapiens R-HSA-5576891	1/135	0.37382605827651844	0.47112325152657114	0	0	2.1726294995610185	2.1377906785081224	SCN3A
mRNA Splicing Homo sapiens R-HSA-72172	1/144	0.3931349138342905	0.4887623253074963	0	0	2.034965034965035	1.8998483093920275	ELAVL2
Processing of Capped Intron-Containing Pre-mRNA Homo sapiens R-HSA-72203	1/193	0.4884079892331956	0.5976806790436804	0	0	1.5118719362745099	1.0834137475081214	ELAVL2
Muscle contraction Homo sapiens R-HSA-397014	1/196	0.49373621312304034	0.5976806790436804	0	0	1.4883861236802414	1.05043429057459	SCN3A
Fatty acid, triacylglycerol, and ketone body metabolism Homo sapiens R-HSA-535734	1/217	0.529532852137281	0.6326886025536343	0	0	1.3422521786492374	0.8533503419668168	CHD9
Asparagine N-linked glycosylation Homo sapiens R-HSA-446203	1/259	0.5938069538374555	0.693175398878353	0	0	1.1213520291837664	0.5844498056693862	ST6GAL2
Antigen processing: Ubiquitination & Proteasome degradation Homo sapiens R-HSA-983168	1/260	0.5952267012107596	0.693175398878353	0	0	1.1169657052009994	0.5794962564399804	RNF182
Metabolism of carbohydrates Homo sapiens R-HSA-71387	1/282	0.625252704644987	0.7190406103417349	0	0	1.0283650826878794	0.4829196088761302	VCAN
Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169	1/305	0.6542966166578954	0.7431517127472392	0	0	0.9494485294117647	0.4027508328672526	RNF182
Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	2/659	0.6684965196437257	0.7500204854539362	0	0	0.8757127603989187	0.352670623369225	CHD9;FABP7
Organelle biogenesis and maintenance Homo sapiens R-HSA-1852241	1/326	0.678871046621403	0.752483569749025	0	0	0.8871493212669683	0.34361430006777827	CHD9
Infectious disease Homo sapiens R-HSA-5663205	1/348	0.7027693410056699	0.7696997544347814	0	0	0.829971181556196	0.2927528695506918	MSRA
Disease Homo sapiens R-HSA-1643685	2/725	0.7191517583072766	0.7743831754874198	0	0	0.793047212072418	0.2614540848513626	MSRA;VCAN
Metabolism of proteins Homo sapiens R-HSA-392499	3/1074	0.7238799249121534	0.7743831754874198	0	0	0.8004413886766828	0.2586464257485781	TUBA1C;MSRA;ST6GAL2
Post-translational protein modification Homo sapiens R-HSA-597592	1/521	0.8386877977270719	0.886888245872306	0	0	0.5489536199095023	0.09657013898204131	ST6GAL2
Metabolism Homo sapiens R-HSA-1430728	4/1908	0.9055476718563863	0.9467089296680402	0	0	0.5826438267614739	0.057807214720614244	VCAN;CHD9;FABP7;CACNA1E
Gene Expression Homo sapiens R-HSA-74160	3/1631	0.9279846483191075	0.9524796882300197	0	0	0.5110285905740451	0.03819432238824312	CHD9;IGF2BP3;ELAVL2
Adaptive Immune System Homo sapiens R-HSA-1280218	1/762	0.9317736080511063	0.9524796882300197	0	0	0.3704490994821056	0.026177935135688314	RNF182
Generic Transcription Pathway Homo sapiens R-HSA-212436	1/812	0.9430056123928318	0.9533683114301156	0	0	0.3467034162616958	0.020345612084633487	CHD9
Immune System Homo sapiens R-HSA-168256	1/1547	0.996166884605228	0.996166884605228	0	0	0.17488204855033865	6.716311162768483E-4	RNF182
